years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2092,78041.71645231411,43197.97041608686,34843.74603622718,0.0,11935509.855839679,17587361.948743347,1345.0,470.39999999999895,705.6000000000026,8176939.333957595,0.0,0.0,1345.0
2093,70009.59595905461,34037.54980492784,35972.04615412679,0.0,11558989.188409816,17963545.61617323,1147.0,538.0,807.0,8177644.933957576,0.0,0.0,1147.0
2094,64644.3000150268,37421.866774686496,27222.43324034029,0.0,11139602.128384596,18382704.67619845,1312.0,458.80000000000166,688.1999999999986,8178451.933957576,0.0,0.0,1312.0
2095,62803.725908996705,33435.430097625416,29368.295811371307,0.0,10647689.840821208,18874377.96376181,1210.0,524.8000000000018,787.2000000000003,8179140.133957606,0.0,0.0,1210.0
2096,57406.82461423408,31531.413303392146,25875.411310841926,0.0,10252171.328614524,19269671.475968387,1255.0,484.0,726.0,8179927.333957595,0.0,0.0,1255.0
2097,55863.74043606261,33131.77280357359,22731.96763248899,0.0,9867314.542790888,19654334.26179217,1211.0,502.00000000000006,753.0,8180653.333957595,0.0,0.0,1211.0
2098,59814.934626923045,33752.53867460077,26062.395952322277,0.0,9249131.54932807,20272284.25525487,1287.0,484.39999999999884,726.6000000000026,8181406.333957595,0.0,0.0,1287.0
2099,56793.252385449065,30727.283651055703,26065.968734393413,0.0,8920645.306259887,20600566.498322994,1262.0,514.8000000000018,772.2,8182132.933957576,0.0,0.0,1262.0
2100,49247.46467710101,26836.736614058398,22410.72806304258,0.0,8498453.86657302,21022567.938010097,1187.0,504.80000000000183,757.1999999999997,8182905.133957606,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,507071.3107095468,440422.93392074667,66648.37678880019,22960906.0,14435982.0,4212612.0,3025.4467819744405,403.5,403.5,0.0,8662233.90987222,8662233.90987222,1293.0
2022,661936.7296027577,387012.5628867493,274924.1667160087,22444158.0,14554105.349257905,4608679.2039601775,2810.352766568296,1512.7233909872202,1512.7233909872202,403.5,7788106.030558128,7531763.832841414,1304.0
2023,1024738.1144498563,781442.0952639739,243296.0191858823,22040105.0,14585374.671302328,4979105.529149082,5368.596626127484,1405.176383284148,1405.176383284148,1916.2233909872164,21086621.984914664,20547983.130637523,1259.0
2024,1508443.6075627923,1004326.7185476781,504116.88901511417,21428506.0,14823955.034624588,5347226.573379425,7076.067413839365,2684.298313063742,2684.298313063742,3321.399774271369,28884227.41015272,28510337.069196973,1374.0
2025,1612273.6253546306,968464.4042891328,643809.2210654974,20839923.0,15025629.699869473,5727574.217824928,6970.355098305822,3538.0337069196826,3538.0337069196826,6005.698087335099,28792226.28518002,28436775.49152919,1283.0
2026,2417658.770278298,1796079.923106933,621578.8471713656,20399820.0,15185561.512056394,6001259.050539595,12628.050284537761,3485.177549152911,3485.177549152911,9543.731794254838,57454444.093160495,56950251.42268876,1238.0
2027,3004715.8668784206,1855559.0930831549,1149156.7737952676,19902536.0,15322847.35583083,6349083.15676238,13187.30364396408,6314.025142268881,6314.025142268881,13028.909343407675,60313338.30398004,59931518.21982016,1201.0
2028,4510512.7731009,3322097.445736671,1188415.3273642324,18019521.0,16718799.561659183,6823426.647290212,23512.22826240804,6593.65182198204,6593.65182198204,19342.934485676666,111614531.33544168,111046141.3120399,1303.0
2029,6118312.30646238,4022519.247339493,2095793.0591228895,17536969.0,16914432.573711537,7087301.418563106,28648.860623319037,11756.11413120402,11756.11413120402,25936.586307658727,137861302.65371728,137364303.11659598,1176.0
2030,7941466.969275637,5417281.370779213,2524185.598496425,16866307.0,17262018.400087353,7382134.664680313,38610.05877646997,14324.430311659518,14324.430311659518,37692.70043886266,187061437.2212629,186610293.88235056,1288.0
2031,9044352.592978993,5670516.139931249,3373836.453047739,16310961.0,17496089.94342481,7665318.062566348,40913.701505061246,19305.029388234983,19305.029388234983,52017.13075052206,199385746.73800594,198473507.52530667,1219.0
2032,13923314.986738432,10401874.767328234,3521440.219410196,15681330.0,17925194.709000245,7825341.027542895,74232.2829454117,20456.850752530623,20456.850752530623,71322.16013875745,365668607.7990719,364306414.72705925,1371.0
2033,11746060.32174204,5383644.760247804,6362415.561494232,15090554.0,18173891.227637406,8093806.134802658,39767.321487820765,37116.14147270585,37116.14147270585,91779.01089128817,193498098.46464223,193056607.43910477,1156.0
2034,6461738.904798592,3112445.0186611903,3349293.8861374003,14442721.0,18542692.842935566,8333553.117505713,23779.944642186994,19883.660743910383,19883.660743910383,128895.15236399349,112673364.26565026,112294723.21093403,1321.0
2035,9858519.070893267,7896560.791564707,1961958.2793285626,13729775.0,18961605.856310472,8604285.971471563,59111.08659264768,11889.972321093497,11889.972321093497,148778.8131079041,290181119.6021658,289265432.9632394,1258.0
2036,17427344.420299,12565487.850457879,4861856.569841129,13084472.0,19328421.393604722,8824135.347584782,93371.9753807858,29555.54329632384,29555.54329632384,160668.78542899733,460799152.90280145,459864876.9039306,1399.0
2037,23617215.594675306,15962813.91592708,7654401.678748242,12548687.0,19609677.812334068,8985868.48186738,118926.2726243149,46685.9876903929,46685.9876903929,190224.3287253223,589071402.5385731,588046363.1215779,1317.0
2038,14016869.89031882,4354368.321784613,9662501.568534203,11601256.0,20200047.24731875,9224576.072199807,34271.36527057901,59463.13631215745,59463.13631215745,236910.31641571436,166023500.89578548,165401826.35289407,1191.0
2039,9706460.760090752,6974778.951608554,2731681.8084822,11089616.0,20454390.041691657,9448024.44002129,54596.83082958483,17135.682635289504,17135.682635289504,296373.45272787113,268250953.2621284,267069154.14792433,1183.0
2040,11958768.479382481,7628589.82077083,4330178.65861165,10429502.0,20885242.70490262,9623075.945980772,60248.16045500322,27298.415414792416,27298.415414792416,313509.1353631616,295662790.5566172,295000802.2750151,1248.0
2041,22336641.400603212,17608549.8532323,4728091.547370913,9741548.0,21331473.06523407,9805039.092496632,136680.7484771805,30124.08022750161,30124.08022750161,340807.55077795516,677392930.1428186,676498742.3859069,1381.0
2042,49192306.77934619,38512205.168406755,10680101.610939471,9149056.0,21567485.820079446,10025405.31824638,294303.8677654805,68340.37423859024,68340.37423859024,370931.6310054562,1467846995.421882,1465569338.8273995,1190.0
2043,23160483.91408967,305556.1175327109,22854927.79655696,8570086.0,21586497.689760655,10292161.698456576,3000.53520633235,147151.93388274024,147151.93388274024,439272.0052440464,8776046.524336157,8727676.031661805,1255.0
2044,1003806.7825022046,808159.7376577803,195647.04484442438,7952775.0,21991755.156851172,10501631.696159825,7443.749328972053,1500.267603166175,1500.267603166175,586423.9391267885,31513867.792420648,31058746.6448602,1232.0
2045,941367.7731379621,417760.8288182988,523606.9443196635,7215806.0,22519655.591574244,10703756.512107613,4075.640500466803,3721.8746644860266,3721.8746644860266,587924.2067299518,14365576.234951979,14148202.50233398,1246.0
2046,733259.2290545675,461833.5837365079,271425.6453180592,6599045.0,22909390.311742805,10927181.151438536,4550.307591223534,2037.8202502334016,2037.8202502334016,591646.0813944374,17053733.607682735,16746537.956117667,1201.0
2047,1282703.3480240763,982582.511284874,300120.8367392026,6078577.0,23212359.390456304,11140660.56129747,9291.430643581558,2275.153795611767,2275.153795611767,593683.9016446737,40265327.23536015,39897153.2179079,1312.0
2048,1179516.1146016575,539635.40194596,639880.7126556977,5477462.0,23569196.824367628,11376066.72377682,5346.924282533818,4645.715321790779,4645.715321790779,595959.055440281,20378375.406325813,20194621.412669174,1308.0
2049,467842.83010099793,114611.72111211419,353231.10898888344,5006433.0,23795702.134118706,11615701.576959131,1368.0,2673.462141266909,2673.462141266909,600604.7707620721,0.0,0.0,1368.0
2050,254106.41045481255,187320.74123715132,66785.66921766107,4470746.0,24055162.300687768,11891089.910410678,2078.877192640562,684.0,684.0,603278.2329033432,4849418.240908119,4659385.963202835,1147.0
2051,211710.1169925415,94522.92402515149,117187.19296738996,4076895.0,24187479.486708984,12150998.957588393,1133.0,1039.438596320281,1039.438596320281,603962.2329033432,0.0,0.0,1133.0
2052,154078.31539388443,98067.82525027037,56010.49014361408,3629922.0,24301661.45534316,12483138.98895427,1237.8654549071784,566.5,566.5,605001.6714996654,83126.40620365887,79327.27453587588,1222.0
2053,216175.7976802627,159154.4859506129,57021.31172964975,3331938.0,24349279.851815544,12732775.785044946,1807.7238511443345,618.9327274535892,618.9327274535892,605568.1714996654,3225446.848365475,2998619.255721692,1208.0
2054,371417.1106404129,270844.50316653005,100572.6074738832,2889306.0,24526952.670952164,12996378.242057163,3035.2495660019717,903.8619255721673,903.8619255721673,606187.104227114,9148637.195586374,8651247.830009865,1305.0
2055,296057.05218674405,122223.04117292234,173834.01101382184,2448891.0,24648453.904675093,13312819.04654793,1492.745513542963,1517.6247830009859,1517.6247830009859,607090.9661526862,1369236.8234211481,1323727.567714816,1228.0
2056,268246.976729389,192445.91924545114,75801.05748393774,2164771.0,24623792.61610317,13620561.685871892,2208.245572622208,746.3727567714815,746.3727567714815,608608.5909356911,5304788.366219522,5116227.863111012,1185.0
2057,231763.33232897735,107382.01630795353,124381.31602102383,1846543.0,24686660.23043004,13874170.825972376,1342.0,1104.122786311104,1104.122786311104,609354.9636924596,0.0,0.0,1342.0
2058,231181.8796646217,165970.8551935489,65211.02447107271,1527763.0,24681488.722393136,14197362.822144037,2006.0593246605715,671.0,671.0,610459.0864787701,4016339.014243236,3780296.623302852,1250.0
2059,305182.8631070004,199887.12731485872,105295.73579214179,1229209.0,24721581.87219102,14454400.613021677,2415.8834205657627,1003.0296623302858,1003.0296623302858,611130.0864787701,6209594.191052334,5879417.102828871,1240.0
2060,558348.7240006005,429673.16354571073,128675.56045488981,846380.0,24769892.488466807,14787048.117398392,4813.18000635362,1207.9417102828813,1207.9417102828813,612133.1161410996,18980191.240407437,17805900.03176798,1252.0
2061,372139.67238463747,87705.52295482639,284434.14942981093,626204.0,24710744.090562817,15062116.417808184,1222.0,2406.59000317681,2406.59000317681,613341.0578513859,0.0,0.0,1222.0
2062,125914.91956698484,74002.78922281046,51912.13034417438,547321.0,24526672.03433704,15324447.568463461,1083.0,611.0,611.0,615747.6478545633,0.0,0.0,1083.0
2063,128779.20779720815,85975.19434800505,42804.013449203034,431669.0,24269934.506925553,15696332.095875103,1198.0,541.5,541.5,616358.6478545633,0.0,0.0,1198.0
2064,134989.8720310414,83259.18659483457,51730.685436206826,314873.0,24078897.155231073,16003562.447569402,1212.0,599.0,599.0,616900.1478545633,0.0,0.0,1212.0
2065,136323.51988334625,87173.62978035593,49149.89010299033,263665.0,23899682.82630955,16233437.776491037,1293.0,606.0,606.0,617499.1478545633,0.0,0.0,1293.0
2066,180443.19296583557,128926.34090748189,51516.852058353594,205987.0,23711762.730475098,16478373.714261064,1810.9678832505647,646.5,646.5,618105.1478545633,2293272.118504762,2054839.4162528554,1400.0
2067,157911.9649775604,77634.48318150862,80277.48179605168,179049.0,23461884.16729769,16754135.312561503,1148.0,905.4839416252823,905.4839416252823,618751.6478545633,0.0,0.0,1148.0
2068,122303.62313208714,75633.3358585216,46670.28727356555,135751.0,23125901.615825545,17132858.86403367,1177.0,574.0,574.0,619657.1317961845,0.0,0.0,1177.0
2069,129837.38067109649,85224.97538509428,44612.40528600223,85850.0,22840471.08599559,17467673.484116558,1346.0,588.5,588.5,620231.1317961845,0.0,0.0,1346.0
2070,135041.25672196186,84914.64099658646,50126.61572537546,54515.0,22595902.857384685,17742963.712727435,1372.0,673.0,673.0,620819.6317961845,0.0,0.0,1372.0
2071,215726.709991752,166017.3321687419,49709.37782301011,24746.0,22361220.32441139,18006752.245700803,2324.3309888056674,686.0,686.0,621492.6317961845,6192448.828072068,5111654.944028283,1302.0
2072,185219.95067775768,78264.8877143734,106955.06296338412,19162.0,22078670.956963982,18293271.289033886,1262.0,1162.1654944028337,1162.1654944028337,622178.6317961845,0.0,0.0,1262.0
2073,114278.09904626005,67459.95326276084,46818.14578349919,16360.0,21811980.42962595,18562188.259374514,1165.0,631.0,631.0,623340.7972905904,0.0,0.0,1165.0
2074,102485.34165900439,63333.78330192978,39151.55835707466,7625.0,21513543.232198242,18868912.456802234,1163.0,582.5,582.5,623971.7972905904,0.0,0.0,1163.0
2075,130675.07501985566,95001.3723736038,35673.70264625187,2559.0,21218066.43291045,19169050.256089818,1566.7101350971511,581.5,581.5,624554.2972905904,1520483.314172468,1108550.6754857814,1345.0
2076,120941.38161080767,62835.69166503949,58105.68994576819,1749.0,20989467.992620956,19397705.80033448,1059.0,783.3550675485756,783.3550675485756,625135.7972905904,0.0,0.0,1059.0
2077,102822.6272757058,64894.72827528709,37927.899000418736,539.0,20726389.076522358,19661530.716433074,1166.0,529.5,529.5,625919.1523581406,0.0,0.0,1166.0
2078,102100.6281126748,64036.21889416597,38064.40921850882,183.0,20453409.53952418,19934443.253431313,1230.0,583.0,583.0,626448.6523581406,0.0,0.0,1230.0
2079,105836.94102752794,69435.14014546461,36401.80088206325,0.0,20185849.381855994,20201768.411099438,1286.0,615.0,615.0,627031.6523581406,0.0,0.0,1286.0
2080,102855.62106187343,62253.85554184675,40601.76552002658,0.0,19935535.219057564,20451594.57389787,1256.0,643.0,643.0,627646.6523581407,0.0,0.0,1256.0
2081,95313.58327336916,60364.84968320276,34948.73359016634,0.0,19682551.353763934,20704168.439191718,1150.0,628.0,628.0,628289.6523581407,0.0,0.0,1150.0
2082,96299.70249570375,60813.65441603038,35486.04807967331,0.0,19249877.981892236,21136418.99640953,1268.0,575.0,575.0,628917.6523581407,0.0,0.0,1268.0
2083,96747.86924886996,62756.99434126518,33990.87490760481,0.0,18898361.898345463,21487548.07995652,1311.0,634.0,634.0,629492.6523581407,0.0,0.0,1311.0
2084,92589.30190847354,57155.070572335615,35434.23133613792,0.0,18380121.763350487,22005373.253122706,1261.0,655.5,655.5,630126.6523581407,0.0,0.0,1261.0
2085,87508.09144802253,56150.90452286359,31357.186925158985,0.0,17873295.70937477,22511820.3070984,1158.0,630.5,630.5,630782.1523581407,0.0,0.0,1158.0
2086,84478.04679385677,51872.31707055537,32605.72972330147,0.0,17481877.71855399,22902885.29791925,1124.0,579.0,579.0,631412.6523581407,0.0,0.0,1124.0
2087,79462.60560936833,49934.71723110201,29527.888378266332,0.0,17058497.77464879,23325911.2418642,1173.0,562.0,562.0,631991.6523581407,0.0,0.0,1173.0
2088,79782.72972995904,52581.92611349566,27200.80361646345,0.0,15331620.285909178,25052440.73060379,1251.0,586.5,586.5,632553.6523581407,0.0,0.0,1251.0
2089,78858.27837553881,50231.59424374049,28626.68413179833,0.0,14909649.486574162,25474141.529938795,1217.0,625.5,625.5,633140.1523581407,0.0,0.0,1217.0
2090,79185.97160179968,51910.671527334984,27275.300074464776,0.0,14295711.784829605,26087765.23168343,1221.0,608.5,608.5,633765.6523581407,0.0,0.0,1221.0
2091,79988.7479399749,50838.71858388291,29150.02935609197,0.0,13808123.995790623,26575028.020926856,1176.0,610.5,610.5,634374.1523581407,0.0,0.0,1176.0
2092,83466.25714208175,54429.80211189239,29036.455030189343,0.0,13271181.186320342,27111659.83039723,1345.0,588.0,588.0,634984.6523581407,0.0,0.0,1345.0
2093,72884.55137791675,42907.84624947783,29976.70512843897,0.0,12777090.355238952,27605400.661478627,1147.0,672.5,672.5,635572.6523581407,0.0,0.0,1147.0
2094,69869.61499272201,47184.253959105175,22685.361033616904,0.0,12208112.144152334,28174147.87256526,1312.0,573.5,573.5,636245.1523581407,0.0,0.0,1312.0
2095,66638.01920678782,42164.43936397843,24473.579842809424,0.0,11561776.156533772,28820229.860183712,1210.0,656.0,656.0,636818.6523581407,0.0,0.0,1210.0
2096,61356.335694711466,39793.492935676484,21562.842759034946,0.0,11008111.342705255,29373660.674012203,1255.0,605.0,605.0,637474.6523581407,0.0,0.0,1255.0
2097,60717.192901847884,41773.88654144043,18943.30636040751,0.0,10522034.49642068,29859530.520296965,1211.0,627.5,627.5,638079.6523581407,0.0,0.0,1211.0
2098,64283.989379809216,42565.32608620738,21718.66329360189,0.0,9732347.187830752,30648984.828886732,1287.0,605.5,605.5,638707.1523581407,0.0,0.0,1287.0
2099,60495.6329839811,38773.99237198658,21721.640611994513,0.0,9301271.83963083,31079851.17708681,1262.0,643.5,643.5,639312.6523581407,0.0,0.0,1262.0
2100,52559.020384412215,33883.41366521004,18675.606719202155,0.0,8775226.894553483,31605703.122164015,1187.0,631.0,631.0,639956.1523581407,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,512453.13095486944,459134.4295238297,53318.70143104016,22960906.0,14435982.0,4212612.0,2678.9574255795465,484.1999999999982,322.80000000000115,0.0,6929787.12789774,6929787.127897742,1293.0
2022,568149.194196298,379342.0994496788,188807.09474661946,22444158.0,14554435.67940621,4608695.363168123,2365.517839564985,1607.3744553477334,1071.5829702318226,322.80000000000115,5512662.9559982745,5307589.197824865,1304.0
2023,835850.6587775694,679873.7931013114,155976.86567625855,22040105.0,14586129.709405856,4979141.815329072,4011.110338927743,1419.3107037389934,946.207135825992,1394.3829702318183,14187428.355410747,13760551.694638738,1259.0
2024,1064524.0052681733,775570.3143287781,288953.69093939534,21428506.0,14825976.426830938,5347353.990158528,4768.716186657867,2406.666203356643,1604.444135571097,2340.590106057815,17247703.832113862,16973580.9332892,1374.0
2025,1008389.7145111833,682030.068366094,326359.6461450892,20839923.0,15029817.952066857,5727841.050186613,4327.121729562085,2861.229711994711,1907.4864746631367,3945.0342416289186,15499601.83191633,15220608.64781046,1283.0
2026,1394407.9422885221,1107809.2126793845,286598.7296091363,20399820.0,15192216.666652214,6001702.213871584,6858.756315805883,2596.2730377372473,1730.848691824829,5852.520716292065,28494338.124049786,28103781.579029378,1238.0
2027,1479598.649466899,1011434.1679915977,468164.4814753024,19902536.0,15334860.635793999,6349937.488561468,6380.294781450325,4115.253789483541,2743.5025263223656,7583.369408116904,26175021.743157018,25896473.90725166,1201.0
2028,2004963.6326174438,1576338.7331538901,428624.8994635533,18019521.0,16736795.732956078,6825105.096617844,9861.638971945797,3828.1768688701877,2552.117912580139,10326.871934439274,43143396.71704477,42793194.85972904,1303.0
2029,2299084.964154121,1634457.962661945,664627.0014921776,17536969.0,16945332.976468924,7089726.221827763,10349.087814097515,5916.983383167515,3944.6555887783256,12878.989847019326,46207197.80116741,45865439.07048729,1176.0
2030,2571247.551416528,1882210.6007266743,689036.9506898564,16866307.0,17310122.90500024,7385645.56749909,12040.264347982318,6209.45268845851,4139.6351256390035,16823.64543579765,54006255.906812675,53761321.73991146,1288.0
2031,2504330.5908502867,1714052.7893228936,790277.8015273901,16310961.0,17568847.043927204,7670746.164224143,11097.986573740796,7224.158608789387,4816.105739192922,20963.280561436786,49699554.55725687,49394932.868703835,1219.0
2032,3385897.640714279,2663657.380732659,722240.2599816184,15681330.0,18026327.122562744,7832194.105756125,17169.497181342922,6658.791944244433,4439.194629496311,25779.386300629634,79280416.9811002,78992485.90671498,1371.0
2033,2337859.3325527464,1225092.4045737577,1112766.9279789897,15090554.0,18328442.40838444,8104298.331950486,8291.91681806625,10301.698308805748,6867.798872537195,30218.580930125903,35774799.79716212,35679584.090331085,1156.0
2034,1226988.5442479185,708748.2426354327,518240.30161248514,14442721.0,18724631.94929743,8348131.010399108,5049.647940619004,4975.150090839719,3316.7667272264807,37086.379802662945,18771657.333036892,18643239.703094933,1321.0
2035,1895866.4445378026,1596223.1926205987,299643.25191720435,13729775.0,19158857.2381725,8622281.40478437,11012.771387018262,3029.788764371382,2019.8591762475958,40403.14652988965,49203730.70845094,48773856.93509118,1258.0
2036,2857041.9297168716,2186065.80297286,670976.1267440132,13084472.0,19570161.227829482,8845740.643740196,15043.745123004077,6607.662832210983,4405.1085548072915,42423.00570613709,68625460.76054953,68223725.6150206,1399.0
2037,3284700.559894097,2368628.7271659793,916071.832728118,12548687.0,19924731.344256297,9012447.879807696,16417.363473796147,9026.247073802417,6017.498049201652,46828.114260944436,75896262.77744822,75501817.36898042,1317.0
2038,1640669.2207778408,648487.1497918161,992182.0709860246,11601256.0,20608124.77964199,9260581.96769691,4842.579650398257,9850.418084277711,6566.94538951844,52845.612310146214,18334270.521244153,18257898.25199131,1191.0
2039,1247342.651153262,971074.8546350575,276267.7965182052,11089616.0,20883938.349324696,9491987.92055505,7193.3313721925115,2905.5477902389725,1937.031860159304,59412.55769966477,30277126.33852187,30051656.86096253,1183.0
2040,1397314.613414731,984594.2028785889,412720.4105361408,10429502.0,21353294.561092857,9675939.377414651,7423.6979904361115,4315.998823315488,2877.3325488769915,61349.58955982378,31167432.73154728,30878489.95218078,1248.0
2041,2412765.521677096,1995094.337971231,417671.1837058664,9741548.0,21844285.13027537,9865966.43843079,14640.25304924139,4454.218794261685,2969.4791961744577,64226.922108700644,66762303.78534711,66296265.246206895,1381.0
2042,4476415.722320717,3635643.5548993438,840772.1674213709,9149056.0,22192286.146490205,10096324.34117721,26278.024241448453,8784.151829544902,5856.101219696562,67196.40130487511,125851420.86240646,125440121.20724234,1190.0
2043,1661443.5830179907,146368.60106110622,1515074.9819568829,8570086.0,22457749.982008923,10383996.532961354,1380.2080263076357,15766.814544869123,10511.209696579444,73052.50252457162,627907.4345358727,626040.1315381944,1255.0
2044,482056.73011731164,425874.40595779405,56182.32415951759,7952775.0,22848980.053756375,10609111.253187422,3486.015276299825,828.1248157845808,552.0832105230544,83563.71222115123,11566930.093021348,11270076.38149912,1232.0
2045,443516.32208973815,265246.67751488544,178269.64457485283,7215806.0,23365379.3649626,10826694.926704928,2300.6644508684276,2091.6091657798975,1394.406110519929,84115.79543167399,5377739.805479406,5273322.254342103,1246.0
2046,422983.785651358,312332.8971100397,110650.88854131846,6599045.0,23737250.260924015,11069758.366292663,2700.6576739035095,1380.398670521048,920.2657803473702,85510.20154219455,7697515.537751041,7498288.369517564,1201.0
2047,755759.0548619191,624219.2499143649,131539.80494755422,6078577.0,24030545.866276752,11294749.515415853,5079.938310085121,1620.394604342112,1080.2630695614002,86430.46732254153,19100757.470804084,18839691.550425638,1312.0
2048,627344.2211207926,358538.6595378983,268805.56158289406,5477462.0,24376787.45297561,11544959.00273276,3076.02909209226,3047.9629860510927,2031.9753240340508,87510.7303921026,8919433.62728303,8840145.46046132,1308.0
2049,292342.83153247123,138365.17674365238,153977.6547888191,5006433.0,24584859.638992395,11805299.924380304,1368.0,1845.6174552553564,1230.4116368369068,89542.70571613693,0.0,0.0,1368.0
2050,257451.39571481838,204022.8603406897,53428.53537412882,4470746.0,24827391.593330484,12097616.114805749,1898.4093899409634,820.7999999999993,547.1999999999981,90773.11735297376,3880462.396593172,3757046.9497048003,1147.0
2051,198331.75852491113,114093.20672963241,84238.55179527869,4076895.0,24940772.900114983,12376641.39863157,1133.0,1139.0456339645816,759.363755976384,91320.31735297423,0.0,0.0,1133.0
2052,162848.61645966923,118040.22434477787,44808.39211489124,3629922.0,25031477.343820672,12732256.95492569,1234.7547319840742,679.8000000000014,453.19999999999834,92079.68110895022,66517.09096341077,63773.65992034925,1222.0
2053,223380.58711746245,177934.28911804463,45446.297999417715,3331938.0,25061960.250906948,12999024.206804274,1690.0868831698092,740.8528391904424,493.90189279362704,92532.8811089507,2574766.422122883,2410434.4158490268,1208.0
2054,349291.3925420482,275072.07712624554,74219.31541580259,2889306.0,25224705.79367246,13277671.577155737,2601.6724262746975,1014.0521299018855,676.0347532679187,93026.78300174366,6843739.703115317,6483362.131373503,1305.0
2055,254343.61756674031,138018.15280130674,116325.46476543335,2448891.0,25324999.890191708,13615751.808210049,1409.4907370464064,1561.0034557648237,1040.6689705098775,93702.81775501205,939024.60213096,907453.6852320344,1228.0
2056,259204.50698465866,202971.54468437142,56232.96230028712,2164771.0,25281969.438465744,13941943.817538077,1958.112196197191,845.6944422278426,563.7962948185606,94743.48672552189,4007243.485933453,3865560.9809859134,1185.0
2057,215949.169371985,129581.1589177568,86368.01045422819,1846543.0,25331689.481265455,14208950.662542164,1342.0,1174.8673177183089,783.2448784788725,95307.28302034023,0.0,0.0,1342.0
2058,235025.57917359553,182856.7595967374,52168.81957685811,1527763.0,25305385.159249686,14553270.31912821,1856.8926147822795,805.2000000000006,536.8000000000018,96090.52789881948,3213594.212266567,3034463.0739114154,1250.0
2059,283126.0812594609,206661.47647331766,76464.60478614339,1229209.0,25330819.867923412,14825113.717839723,2111.198579842126,1114.1355688693654,742.7570459129088,96627.32789881909,4598567.636900458,4355992.899210684,1240.0
2060,481556.8949467055,394103.5984730597,87453.29647364619,846380.0,25356863.84409651,15180329.546176951,3733.0827665949073,1266.719147905277,844.4794319368556,97370.0849447324,13268138.441897357,12405413.832974445,1252.0
2061,278473.56123483024,105865.55599555075,172608.00523927945,626204.0,25282429.415996633,15471762.818904845,1222.0,2239.849659956934,1493.2331066379559,98214.56437666928,0.0,0.0,1222.0
2062,130876.4359563919,89346.73168105242,41529.70427533946,547321.0,25081759.4475173,15750687.797867429,1083.0,733.1999999999994,488.8000000000018,99707.7974833067,0.0,0.0,1083.0
2063,138002.2909220205,103759.08016265811,34243.210759362395,431669.0,24808830.683971383,16138763.561413297,1198.0,649.800000000002,433.1999999999984,100196.59748330711,0.0,0.0,1198.0
2064,141885.8906250056,100501.34227604009,41384.54834896546,314873.0,24602917.104551725,16460864.140832903,1212.0,718.8000000000009,479.1999999999982,100629.7974833067,0.0,0.0,1212.0
2065,144545.14889340306,105225.23681101075,39319.91208239223,263665.0,24409693.46479949,16704748.780585168,1293.0,727.1999999999992,484.8000000000018,101108.99748330688,0.0,0.0,1293.0
2066,187770.57184382572,146557.09019714297,41213.48164668284,205987.0,24209170.49883693,16962284.746547703,1728.7974672803705,775.7999999999998,517.1999999999982,101593.7974833067,1834654.6948032584,1643987.3364018556,1400.0
2067,153743.55981816605,93693.9884154804,60049.57140268562,179049.0,23945042.01916634,17252378.43077886,1148.0,1037.2784803682227,691.5189869121505,102110.99748330688,0.0,0.0,1148.0
2068,128633.24133017698,91297.01151132456,37336.22981885244,135751.0,23591589.066914972,17648572.383030087,1177.0,688.8000000000014,459.19999999999834,102802.51647021956,0.0,0.0,1177.0
2069,138568.0468563899,102878.12262758816,35689.92422880174,85850.0,23291091.09625775,17998454.389596015,1346.0,706.199999999999,470.80000000000166,103261.71647021918,0.0,0.0,1346.0
2070,142609.77668803144,102508.48410773116,40101.292580300404,54515.0,23030403.695124183,18289863.790729627,1372.0,807.6000000000031,538.3999999999983,103732.51647021956,0.0,0.0,1372.0
2071,218162.3480684841,178394.8458100761,39767.502258408094,24746.0,22784537.406393472,18564836.079460487,2120.0095251866737,823.2000000000007,548.8000000000019,104270.91647021877,4954171.138064385,4090047.6259333775,1302.0
2072,170031.76108398373,94459.69968159651,75572.06140238735,19162.0,22491690.600017644,18861856.88132943,1262.0,1272.005715112,848.0038100746725,104819.71647021918,0.0,0.0,1262.0
2073,118899.00366757436,81444.48704077498,37454.51662679935,16360.0,22209598.259199146,19146174.43960285,1165.0,757.1999999999997,504.80000000000183,105667.72028029346,0.0,0.0,1165.0
2074,107807.17303447644,76485.92634881673,31321.246685659735,7625.0,21901844.69967547,19462212.999126468,1163.0,699.0000000000001,465.99999999999994,106172.52028029405,0.0,0.0,1163.0
2075,139052.81411452574,110513.85199752422,28538.962117001498,2559.0,21592224.00965559,19776494.689146396,1525.5797090158114,697.8000000000012,465.19999999999834,106638.52028029405,1216353.6736740165,902898.5450790714,1345.0
