years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2060,1065310.9785770557,846546.5294884071,218764.4490886488,846380.0,24975965.260541998,14940464.926167531,18485.940866559773,6569.626670867973,426724.7442705943,87640378.76491924,86279704.33279945,1230.0
2061,1400404.1961379198,1091839.887800488,308564.3083374316,626204.0,24898947.74564454,15219681.551523048,23740.33013313791,9242.970433279886,433294.37094146444,113984022.38345683,112126650.66569,1315.0
2062,1517619.0609939862,1122101.3034653445,395517.7575286406,547321.0,24689021.007709492,15485386.375891695,24485.10120243547,11870.165066568956,442537.34137474425,117537856.32308683,116050506.01217687,1275.0
2063,2388601.305907942,1977985.6109519494,410615.69495599123,431669.0,24403914.112421066,15862278.551051171,42096.87945979369,12242.550601217736,454407.5064413113,207896160.2951972,204214397.2989685,1254.0
2064,4483522.978974452,3774295.9648215757,709227.0141528815,314873.0,24169999.8628502,16171447.92116228,77918.75886275242,21048.439729896843,466650.05704252946,389631406.9885658,383508794.31376094,1217.0
2065,9728118.97707283,8405937.473827008,1322181.503245824,263665.0,23914335.764444698,16401179.127203582,167374.25060979274,38959.37943137621,487698.49677242734,847278614.7432587,830711253.0489622,1232.0
2066,5369125.599322316,2529368.985946662,2839756.613375655,205987.0,23561404.9668826,16645645.78505265,54228.293158515015,83687.12530489637,526657.8762038049,271166851.81239134,264796465.79257447,1269.0
2067,956918.8489691776,43649.3500405225,913269.4989286559,179049.0,23263975.004369397,16916454.074065655,1234.387142810716,27114.146579257507,610345.0015086987,215834.88013642264,211935.71405360903,1192.0
2068,57098.66886171455,43376.77500658696,13721.893855127539,135751.0,22932174.057853106,17290917.6768497,1290.3988879194017,617.193571405358,637459.1480879599,342227.96416587365,291994.4395969888,1232.0
2069,62392.16577728258,49833.601259619354,12558.564517663244,85850.0,22654765.94310416,17617601.910668403,1435.93460872236,645.1994439597008,638076.341659364,1066172.523597211,879673.0436117954,1260.0
2070,125698.66935404544,109355.3646594401,16343.304694605362,54515.0,22411605.379603494,17891302.184963193,2968.959649506326,717.96730436118,638721.5411033214,9803223.56332307,8374798.2475316515,1294.0
2071,246673.48505858297,206006.89245903242,40666.59259955052,24746.0,22180170.588166736,18150243.016750373,5358.475975388282,1484.479824753163,639439.5084076825,23618109.56545546,20432379.87694123,1272.0
2072,224592.5734103667,143772.9684012136,80819.60500915293,19162.0,21900389.245572686,18430995.947141673,3950.6523346147737,2679.237987694141,640923.9882324347,15143778.541784775,13598261.673073817,1231.0
2073,330750.3062089692,274656.6070237913,56093.69918517785,16360.0,21634318.551117416,18696666.136617288,7215.033422883447,1975.3261673073869,643603.226220131,33034936.041801702,29665167.114417333,1282.0
2074,694894.0390991457,585227.7998421133,109666.23925703266,7625.0,21333862.193235904,18999335.461075816,14702.214326143887,3607.5167114417236,645578.5523874351,73074809.69387682,66901071.63071967,1322.0
2075,1441934.064561198,1208524.5310228635,233409.5335383347,2559.0,21027514.606551636,19296868.74643742,29225.71240647205,7351.107163071943,649186.0690988781,147358224.90813068,139648562.0323601,1296.0
2076,1611038.3870013591,1135902.0520453413,475136.33495601825,1749.0,20774530.02744722,19522431.172022473,27682.673857458583,14612.856203236024,656537.1762619502,136989351.77688977,132173369.28729254,1248.0
2077,1446027.2132116398,993657.8969609566,452369.3162506833,539.0,20490419.847874258,19780863.103788245,24537.582241823875,13841.336928729292,671150.0324651893,119008936.11218894,116092911.20911898,1319.0
2078,3095968.4618464606,2694564.128359318,401404.3334871421,183.0,20200761.771696914,20047178.72868776,63075.85262076883,12268.791120911937,684991.3693939156,319450854.77848256,308764263.10384375,1323.0
2079,3048084.704598913,1991203.9959916442,1056880.708607268,0.0,19879346.92916156,20306695.908493966,47516.666837783734,31537.926310384413,697260.1605148308,238108552.9024604,230853334.18891925,1346.0
2080,2531171.3619654714,1732221.3905918829,798949.9713735901,0.0,19592445.017073736,20547027.018022183,41825.09368662351,23758.333418891867,728798.0868252115,208218484.5210189,202390468.4331181,1347.0
2081,2470498.779984947,1764285.990803163,706212.7891817845,0.0,19302241.723660942,20796390.56961009,42693.399206668146,20912.546843311757,752556.4202441077,212801137.69765,207781996.0333406,1137.0
2082,4246979.412255237,3520292.559515731,726686.8527395085,0.0,18831078.289822135,21225683.449206237,82670.55699571606,21346.699603334073,773468.9670874177,414118746.05699,407092784.97858185,1252.0
2083,4136740.033838242,2719733.0818202426,1417006.9520180016,0.0,18407898.957820043,21567327.750252724,65127.937824988294,41335.27849785803,794815.6666907496,324694491.63144106,319159689.1249405,1296.0
2084,3618185.2228897936,2502815.118583446,1115370.1043063442,0.0,17834160.850379124,22077056.429414287,60772.54751507954,32563.968912494147,836150.9451886114,302938167.4278815,297092737.5753996,1354.0
2085,4624338.564005176,3589644.427796734,1034694.1362084431,0.0,17280671.748417236,22570652.0149107,86097.8207768483,30386.27375753977,868714.9141011032,430652932.8378753,424844103.8842421,1129.0
2086,5610362.390180643,4139233.8906706003,1471128.4995100459,0.0,16812011.242777966,22954080.066099178,99203.14212588554,43048.91038842415,899101.1878586418,498153933.39450103,489915710.6294251,1220.0
2087,6488703.724909181,4793738.542028036,1694965.18288114,0.0,16307910.023612974,23359923.594388627,114954.09117927907,49601.57106294277,942150.0982470709,576366154.6791383,569120455.8963963,1130.0
2088,5854094.81456457,3894164.969533026,1959929.8450315476,0.0,14547263.638222229,25006677.928367615,96177.10672333684,57477.045589639536,991751.6693100061,496046848.0808461,474440533.616684,1289.0
2089,6978297.596901041,5396721.529196838,1581576.0677042047,0.0,14053562.540670736,25405328.530891318,131751.89852543664,48088.55336166842,1049228.714899652,664917508.3907777,652539492.627183,1244.0
2090,5535265.252374687,3356436.6920053936,2178828.560369294,0.0,13347914.01513275,25980432.12617789,84419.91018366673,65875.94926271832,1097317.2682613153,423980740.6984664,416159550.918335,1188.0
2091,4739604.147929159,3345923.2767989384,1393680.8711302262,0.0,12817938.535276892,26427067.822683703,84857.041149376,42209.95509183336,1163193.2175240433,426675352.7730316,418065205.74688095,1244.0
2092,7430954.572821742,6035230.85567696,1395723.7171447887,0.0,12243603.54796251,26917585.08680144,149723.96904574326,42428.520574688,1205403.1726158774,752018739.6067672,742419845.2287152,1240.0
2093,11877711.769843312,9416037.834928693,2461673.934914618,0.0,11638902.422477257,27373966.673216518,230152.14074791013,74861.98452287163,1247831.6931905528,1164106214.067108,1145130703.739554,1126.0
2094,22200137.542607717,18422993.377622854,3777144.164984886,0.0,10902999.470798679,27882352.626074705,438214.5958774674,115076.07037395507,1322693.6777134258,2254297938.9229913,2184662979.3873296,1282.0
2095,17918377.835373066,10719387.110995881,7198990.72437719,0.0,9918421.471715037,28434813.51305233,262882.4116899224,219107.2979387337,1437769.7480873838,1362307697.3832378,1307447058.4496157,1393.0
2096,7507050.858486332,3174051.591437052,4332999.267049275,0.0,9216098.558075733,28877473.135899547,83727.9755477421,131441.2058449612,1656877.046026112,428024130.85845965,412219877.7387097,1284.0
2097,4502872.607961759,3149053.5429815836,1353819.0649801758,0.0,8742654.70533039,29268952.014214497,83705.5649420525,41863.98777387105,1788318.2518710867,425161040.6093433,411962824.7102612,1313.0
2098,8172480.905894429,6820183.451804531,1352297.4540898919,0.0,8041533.451408223,29887510.84025296,176190.5432772187,41852.78247102625,1830182.239644946,914954228.427876,874537716.3860892,1283.0
2099,11112689.610337267,8286511.476102867,2826178.1342343925,0.0,7508973.567274073,30245956.357103415,213662.634721647,88095.27163860935,1872035.0221159842,1103339852.881472,1061398173.6082379,1383.0
2100,18754857.72547023,15339482.25208918,3415375.4733810658,0.0,6875567.8285369165,30668689.53906277,386227.6209305658,106831.3173608235,1960130.2937545816,1985660317.3413248,1924748104.6528275,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,310175.2339881232,295861.59813341213,14313.63585471128,22960906.0,14435982.0,4212612.0,3444.057939276842,322.80000000000115,0.0,11553600.36024792,11070289.696384244,1230.0
2022,407711.2690560656,342555.459294935,65155.809761130826,22444158.0,14553660.54798491,4608694.520743164,4073.0237789602256,1377.6231757107366,322.80000000000115,14438371.549571658,14205118.894801138,1232.0
2023,647253.9094155399,569791.549259513,77462.36015602681,22040105.0,14583714.195942258,4979058.849006867,6667.144742085761,1629.2095115840839,1700.42317571074,27074921.94305008,26685723.71042883,1330.0
2024,516609.8072400237,385461.40581703506,131148.40142298868,21428506.0,14821025.712271828,5347188.187935138,4723.69746151727,2666.8578968343086,3329.632687294845,18082369.30927948,17813487.30758623,1161.0
2025,439782.28331735544,350685.94836199185,89096.33495536371,20839923.0,15024928.786507132,5727586.416256084,4437.097448041694,1889.478984606913,5996.490584129138,15724230.536966315,15470487.240208585,1343.0
2026,485835.05560558155,406931.91448599496,78903.14111958667,20399820.0,15187345.715027468,6001349.40592458,5177.503262119019,1774.8389792166834,7885.969568736076,20166137.141124237,19827516.31059506,1212.0
2027,994196.0506995083,902197.1391759035,91998.91152360385,19902536.0,15331756.729332099,6349556.888357877,11034.045193553393,2071.0013048476003,9660.808547952693,48976850.31459635,48255225.967766866,1383.0
2028,823631.095253042,620343.6410802682,203287.4541727742,18019521.0,16729374.559644697,6824431.752000831,7865.694797733803,4413.618077421331,11731.80985280033,33717967.03745722,33483473.98866917,1169.0
2029,716259.0328295593,574655.9411367174,141603.09169284158,17536969.0,16939799.600173112,7089054.016674685,7449.5302838482885,3146.277919093533,16145.427930221744,31663684.999154165,31527651.419241276,1144.0
2030,593785.6887631482,463057.72563728294,130727.96312586486,16866307.0,17307640.329938527,7384840.756625411,6159.686176475915,2979.8121135393153,19291.70584931514,24948173.282553572,24753430.882379536,1209.0
2031,657183.6031883203,551238.9976989473,105944.60548937308,16310961.0,17572184.54103328,7669943.882209083,7376.320716065571,2463.874470590369,22271.517962854443,30953774.073969845,30706603.580327906,1235.0
2032,1232719.5021281703,1107649.4404144548,125070.06171371594,15681330.0,18033409.799458142,7831409.521408635,14376.199470965817,2950.5282864262144,24735.392433444948,65925384.3413639,65340997.35482931,1308.0
2033,2489769.5897537405,2242447.42800982,247322.16174392428,15090554.0,18338019.544481266,8103718.576914622,28129.81074383391,5750.4797883863475,27685.920719871214,135438430.16918305,134819053.71916965,1166.0
2034,2618203.0879309163,2128451.592356494,489751.4955744195,14442721.0,18714619.600075725,8347286.746732234,27099.78441560949,11251.924297533627,33436.40050825754,129193256.55875008,128693922.07804774,1361.0
2035,983584.1953083681,518595.15524028474,464989.0400680834,13729775.0,19127715.06903686,8620483.608561572,7333.156852324095,10839.913766243779,44688.32480579122,30401480.94507694,30335784.261620525,1266.0
2036,231536.64262777483,113763.17722482735,117773.46540294746,13084472.0,19543122.14744438,8843547.373301577,1773.273389566478,2933.26274092965,55528.23857203495,2778607.703536347,2756366.947832421,1222.0
2037,169672.98371251472,146107.16673027503,23565.81698223968,12548687.0,19910975.131020576,9010156.85089428,2284.0147735407804,709.3093558265953,58461.5013129643,5638540.564317704,5545073.867703909,1175.0
2038,390559.8074940129,359514.6230614111,31045.184432601716,11601256.0,20608388.109680682,9258351.926688178,5393.428794442902,913.6059094163087,59170.81066879087,20683971.007543184,20302143.972214345,1333.0
2039,374714.5850589575,294805.10476532066,79909.48029363708,11089616.0,20884004.834763028,9489501.772811465,4565.03260652212,2157.3715177771523,60084.41657820721,17117987.885292526,16920163.03261075,1181.0
2040,637293.6096211702,570995.4450662481,66298.16455492245,10429502.0,21355913.063764688,9673598.673536306,8580.811021362031,1826.0130426088579,62241.7880959846,36788898.07418229,36574055.10681035,1266.0
2041,503593.2247300449,374360.72143717395,129232.50329287029,9741548.0,21845857.455686472,9863474.470593391,5876.669020754264,3432.3244085448123,64067.80113859334,22980383.804674257,22853345.103771213,1306.0
2042,532236.3717566427,446835.7979306598,85400.57382598265,9149056.0,22202557.95714865,10093926.389887396,6979.121919353792,2350.667608301692,67500.12554713844,28370062.277485825,28240609.59676899,1331.0
2043,177107.90456017997,73693.64046297374,103414.26409720637,8570086.0,22486690.195959684,10382199.029157111,1257.0,2791.648767741514,69850.79315543972,0.0,0.0,1257.0
2044,171385.689235227,157932.5420354686,13453.147199758363,7952775.0,22877959.240342136,10607409.984774638,2637.648867012643,502.8000000000018,72642.44192318112,6978149.810845523,6693244.335063224,1299.0
2045,182841.68699400514,149194.12502028816,33647.561973717115,7215806.0,23395164.14519162,10825055.308516279,2567.0929377009707,1055.0595468050542,73145.24192318135,6756480.227523637,6590464.688504788,1249.0
2046,430580.3553899612,397799.854713051,32780.50067691026,6599045.0,23765997.995961297,11068842.479775488,6535.9437111199395,1026.8371750803803,74200.30146998675,26633111.00511043,26199718.555599786,1296.0
2047,822187.2065024854,731461.1220660799,90726.08443640587,6078577.0,24055104.116443977,11294169.62060911,11727.583400694613,2614.377484447974,75227.13864506646,52853978.20264817,52367917.00347309,1254.0
2048,1266296.1102167028,1098734.8896116791,167561.22060502385,5477462.0,24394503.09859794,11544597.055054454,17419.77643780084,4691.033360277853,77841.51612951461,81742678.21582556,81093882.18900442,1201.0
2049,1465549.0176937222,1215666.2808179364,249882.73687578578,5006433.0,24587841.404087402,11805338.973127313,19405.742357669984,6967.910575120315,82532.54948979248,91358165.05455029,90653711.78835052,1275.0
2050,591195.5581047416,315375.5089249831,275820.0491797584,4470746.0,24812451.3326291,12097512.376363592,5552.977729884703,7762.296943068034,89500.46006491274,21061704.562338825,20944888.649423607,1364.0
2051,302519.6863569418,228333.8174605834,74185.86889635833,4076895.0,24922023.570655793,12376855.160607018,4148.884626789369,2221.1910919538927,97262.75700798105,14000776.265492143,13784423.133946886,1392.0
2052,185392.1691235936,131619.52950362966,53772.639619963855,3629922.0,25009857.877454355,12732364.037494946,2466.7048971010827,1659.5538507157473,99483.94809993483,6217280.969814752,6108524.48550535,1245.0
2053,217657.35292783182,186907.58548775804,30749.767440073643,3331938.0,25039173.630148325,12999044.867234863,3460.5689107638427,986.6819588404318,101143.50195065103,11577093.093082644,11267844.553819237,1207.0
2054,342855.7551465779,298183.6448173527,44672.110329225136,2889306.0,25200779.35135014,13277091.158661658,5423.672191600929,1384.2275643055382,102130.18390949079,21329204.679094784,20878360.958004836,1248.0
2055,143995.27134294936,71500.41283395988,72494.85850898932,2448891.0,25298392.913380526,13615042.162700977,1433.7328082159447,2169.4688766403747,103514.41147379615,833255.2844532338,813664.0410796999,1271.0
2056,236532.62556695976,221876.00940779608,14656.616159163757,2164771.0,25255854.193098456,13940770.163496198,4135.429562945741,573.4931232863748,105683.880350437,14526116.408248737,13872147.814728746,1361.0
2057,232105.26002805837,180428.7268779628,51676.53315009572,1846543.0,25304119.997756016,14207170.25223412,3525.9455683315064,1654.1718251782993,106257.37347372287,12042101.478084736,11569727.841657428,1212.0
2058,385426.8830279049,343010.5343282678,42416.348699637085,1527763.0,25276387.547387503,14550665.7784338,6428.032623943169,1410.3782273326005,107911.5452989016,27592688.63082659,26530163.119715694,1122.0
2059,443961.0620378215,360124.9256348456,83836.13640297609,1229209.0,25297683.892635375,14821974.400561852,6831.78676679064,2571.2130495772576,109321.92352623463,28799266.49187844,28253933.83395326,1181.0
2060,529130.6108378556,440229.73626140854,88900.87457644715,846380.0,25319804.121268284,15176415.38516232,8351.017320751753,2732.7147067162573,111893.13657581096,36440436.117551826,35605086.60375887,1230.0
2061,600390.4040744829,491339.010113309,109051.3939611738,626204.0,25241770.300414395,15466763.18869544,9393.627778983495,3340.40692830073,114625.8512825282,41195989.270113744,40393138.89491753,1315.0
2062,566062.9790452878,444396.5452427188,121666.43380256901,547321.0,25034866.54717479,15743766.314156054,8593.416015870798,3757.4511115934024,117966.25821082905,37200935.02840041,36592080.07935361,1275.0
2063,773075.0518338785,661106.8639396155,111968.18789426298,431669.0,24755834.316298585,16130465.934601815,12546.407676945431,3437.3664063483016,121723.70932242242,58367922.881580316,56462038.3847273,1254.0
2064,1201247.168243217,1034756.4175348192,166490.7507083983,314873.0,24540294.110907655,16450818.664101087,19276.300768248613,5018.563070778154,125161.07572877033,92906007.2900941,90296503.84124237,1217.0
2065,2132650.9567032843,1874538.9860751163,258111.9706281688,263665.0,24331094.987735644,16692554.160527857,34051.152661528366,7710.520307299433,130179.63879954821,167763703.16659468,164095763.30764082,1232.0
2066,957432.9951672675,499440.8181945976,457992.17697266914,205987.0,24099775.29950966,16948192.951793313,9900.131812322172,13620.461064611263,137890.1591068472,44171653.829597495,43155659.06161094,1269.0
2067,180287.22322045878,51456.349457546115,128830.87376291279,179049.0,23830380.954826985,17235236.68493411,1198.118636441803,3960.052724928838,151510.6201714585,31546.826394800348,30593.182209034447,1192.0
2068,62553.89600685128,52068.163071505965,10485.732935345291,135751.0,23480495.97434087,17627820.56091693,1277.3083264811723,479.24745457672196,155470.67289638816,265687.90529588796,226541.63240586236,1232.0
2069,68670.08279223328,58800.724204698534,9869.358587534782,85850.0,23183587.782878436,17974017.492849343,1400.1972845034056,510.9233305924707,155949.92035096503,844373.1168490378,700986.4225170311,1260.0
2070,127491.39463540052,114892.18940687491,12599.205228525658,54515.0,22925429.242161836,18262746.83628131,2613.3980954773283,560.0789138013635,156460.84368155798,7648071.901207903,6596990.477386708,1294.0
2071,216240.37346120455,188462.99573411603,27777.377727088573,24746.0,22681191.019719135,18534845.36196555,4154.099493636641,1045.359238190933,157020.92259535915,16630841.29421381,14410497.468183214,1272.0
2072,171357.04512850317,123081.62191242399,48275.42321607912,19162.0,22389534.847244155,18828671.89813951,2894.1716502369804,1661.63979745466,158066.2818335489,9394025.98422003,8315858.251184923,1231.0
2073,237388.916408976,206566.516623455,30822.39978552097,16360.0,22108714.970981102,19110145.602752242,4666.1106948662455,1157.6686600947885,159727.9216310045,19346463.378249634,16920553.47433105,1282.0
2074,423699.75499424845,369856.81824111746,53842.93675313084,7625.0,21799694.837336987,19423927.62570155,8037.307239960817,1866.4442779464882,160885.59029109852,37798977.26163674,33576536.19980406,1322.0
2075,730690.2277460424,632282.5224907014,98407.70525534106,2559.0,21486270.815314654,19735142.207146168,13338.643696284062,3214.9228959843276,162752.03456904463,64466938.09804536,60213218.48142047,1296.0
2076,671691.8217404586,502975.3576186015,168716.46412185708,1749.0,21237768.097610496,19971921.29126266,10855.85268755071,5335.457478513616,165966.95746503008,50036905.708845764,48039263.437753655,1248.0
2077,517353.6668182773,381296.8709056258,136056.79591265164,539.0,20957600.64990426,20243202.79282081,8462.153208414562,4342.341075020269,171302.41494354312,37342052.09598349,35715766.04207298,1319.0
2078,943012.0293624983,838612.7195900303,104399.30977246698,183.0,20670600.91128147,20522926.197836846,17739.82016757769,3384.861283365834,175644.75601856393,88141647.16120678,82084100.83788832,1323.0
2079,754695.7085799351,526676.1348317723,228019.5737481627,0.0,20377702.948452126,20799154.326097008,11507.750905544195,7095.928067031066,179029.61730192945,53616247.92364688,50808754.527720794,1346.0
2080,546133.7672529462,399423.8658613522,146709.901391594,0.0,20113904.53807128,21052266.649183266,9015.524595703004,4603.100362217661,186125.54536896117,40369006.593848296,38342622.97851493,1347.0
2081,461328.23506278935,349522.04114908003,111806.19391370939,0.0,19839594.994314767,21318500.78038826,7978.2969372549405,3606.2098382811946,190728.64573117785,36697919.61721985,34206484.68627454,1137.0
2082,676149.0794670791,576699.6338477794,99449.44561929966,0.0,19373169.949739832,21777761.223662823,12814.930897756005,3191.3187749019603,194334.85556945947,61926948.19828047,57814654.48877976,1252.0
2083,552597.7349259566,388860.0373868373,163737.6975391194,0.0,18995935.126506817,22143113.941020016,8941.49327027495,5125.972359102366,197526.17434436092,40297614.30830885,38227466.35137468,1296.0
2084,436731.4719696087,324805.78501255176,111925.6869570573,0.0,18443179.866911545,22687753.616112117,7650.089327150877,3576.5973081099796,202652.14670346386,33292462.67646003,31480446.635754324,1354.0
2085,491390.95792053186,397319.2396710964,94071.71824943533,0.0,17911414.08567859,23212708.308017835,9257.755156162191,3060.0357308603247,206228.74401157352,43384486.368546516,40643775.780811064,1129.0
2086,508565.4251416853,392524.01719679066,116041.40794489479,0.0,17494585.05320248,23621071.251396585,9261.2323155075,3703.1020624648836,209288.77974243448,42904340.10075784,40206161.57753755,1220.0
2087,501439.84747455694,386788.09564463724,114651.75182991974,0.0,17051678.64460993,24055616.959142696,9199.603697195816,3704.4929262030228,212991.88180489847,43102040.47938991,40348018.48597902,1130.0
2088,396689.2235073454,282952.50167834305,113736.72182900221,0.0,15288493.352257865,25810428.990733143,7056.719134851586,3679.841478878293,216696.37473110127,31812835.774724312,28838595.674257893,1289.0
2089,418895.90756614157,336955.17880405544,81940.72876208586,0.0,14853353.620181594,26239411.93408575,8384.660802587923,2822.687653940633,220376.21620998002,39072098.93255826,35703304.01293953,1244.0
2090,294194.9909013514,196507.20144825245,97687.78945309873,0.0,14221281.097708263,26864051.39595289,5174.230320389237,3353.8643210351743,223198.9038639216,21623231.28742254,19931151.60194598,1188.0
2091,242183.03496555195,185449.00350409397,56734.031461457984,0.0,13722759.042382063,27358308.14529793,5019.6327097026215,2069.692128155676,226552.7681849552,20941179.74946678,18878163.54851328,1244.0
2092,339859.01604297897,287019.95524764335,52839.060795335776,0.0,13178937.766119193,27898106.78885087,7459.893967655173,2007.8530838810445,228622.46031311157,35625208.452852465,31099469.838275827,1240.0
2093,457967.28598772996,374405.73981689493,83561.54617083484,0.0,12676465.740092266,28394114.93800102,9524.236003581265,2983.9575870620447,230630.31339699245,46531328.553456396,41991180.01790642,1126.0
2094,719257.8048509884,609040.042932508,110217.76191847966,0.0,12099662.576061886,28962273.677749723,15118.496648617247,3809.694401432527,233614.27098405416,74968380.02812578,69182483.24308634,1282.0
2095,500598.5084704212,322623.3156084602,177975.19286196132,0.0,11440849.286405342,29607031.27232489,8555.41865547275,6047.39865944695,237423.9653854885,37842825.49374575,35812093.27736372,1393.0
2096,203628.19259210766,109279.87979816091,94348.31279394687,0.0,10883142.830751885,30157360.595981278,3339.9968066302936,3422.167462189097,243471.36404493448,11234548.415584855,10279984.033151567,1284.0
2097,142381.46512982293,112219.25502139165,30162.21010843135,0.0,10398401.820432601,30639818.661920816,3483.1346587082016,1335.9987226521198,246893.53150712448,13630997.48153161,10850673.29354096,1313.0
2098,236650.95583523295,205888.38568616085,30762.570149072195,0.0,9613661.060638426,31422167.999117527,5959.043746264966,1393.2538634832808,248229.53022977646,30555686.20128822,23380218.731324796,1283.0
2099,280525.4925567066,221655.48687738797,58870.00567931869,0.0,9180976.647448128,31850028.06542017,6379.8679312257955,2383.6174985059783,249622.78409325887,30056471.482463904,24984339.65612888,1383.0
2100,405985.50610487245,341662.4873444755,64323.01876039667,0.0,8654187.553389,32371575.35517599,9474.321471619593,2551.9471724903015,252006.40159176354,47802689.42979325,40981607.358097844,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,297908.1253222704,287172.8984312369,10735.226891033468,22960906.0,14435982.0,4212612.0,2890.5434544576465,242.0999999999991,0.0,8665200.27018595,8302717.272288244,1230.0
2022,328986.7057039572,289227.0577976333,39759.64790632389,22444158.0,14554199.315988105,4608709.1405574,3012.8940708578552,867.1630363372947,242.0999999999991,9079409.845367195,8904470.354289291,1232.0
2023,453253.2091136634,412820.710333395,40432.498780268885,22040105.0,14585266.388564251,4979120.173910404,4272.366986801814,903.868221257356,1109.2630363372948,14997453.258241346,14711834.934009042,1330.0
2024,321445.0518112939,262234.5322090477,59210.51960224615,21428506.0,14824849.051391082,5347373.144096853,2859.9881464723308,1281.7100960405373,2013.1312575946401,8676040.2432542,8494940.73236163,1161.0
2025,279402.7882073379,242473.9529438772,36928.83526346053,20839923.0,15030457.506457804,5727929.70089009,2730.451445467784,857.9964439416971,3294.8413536351877,7123103.838162917,6937257.227339011,1343.0
2026,297853.8336804248,265462.3645630159,32391.4691174088,20399820.0,15194412.45062507,6001861.31405594,3019.582401450103,819.1354336403399,4152.837797576902,9285021.126345342,9037912.007250546,1212.0
2027,540187.7028839345,504265.1714132676,35922.53147066696,19902536.0,15340758.051089775,6350292.131189798,5552.241458524825,905.8747204350345,4971.973231217239,21367491.704704672,20846207.292624027,1383.0
2028,393411.16191972786,322866.3822286206,70544.77969110734,18019521.0,16743277.324450502,6825745.9172434835,3681.8006947461586,1665.6724375574452,5877.847951652252,12699816.140751675,12564003.473730754,1169.0
2029,331032.7270428807,285058.592971832,45974.13407104914,17536969.0,16957552.50440851,7090701.936590689,3346.5981039909066,1104.540208423839,7543.520389209729,11096826.148488695,11012990.519954637,1144.0
2030,278991.62584873394,239022.83918550596,39968.78666322803,16866307.0,17329015.927931774,7386968.914963555,2856.578937147498,1003.9794311972795,8648.060597633534,8378310.019685282,8237894.68573739,1209.0
2031,311763.00444809813,278344.089192277,33418.915255821215,16310961.0,17596290.086927384,7672645.187470679,3352.186758230835,856.9736811442424,9652.040028830805,10729943.041286467,10585933.791154195,1235.0
2032,522763.07745237247,483889.1752700819,38873.902182290425,15681330.0,18061151.90759075,7834497.835481183,5713.829817333875,1005.6560274692579,10509.013709975115,22404312.83576443,22029149.08666943,1308.0
2033,862540.097579569,793939.847076501,68600.25050306783,15090554.0,18373661.01069773,8107569.902556895,9154.038723903772,1714.1489452001615,11514.669737444301,40282512.855446815,39940193.619519174,1166.0
2034,754574.088632095,640341.5298104554,114232.55882163942,14442721.0,18768146.15506935,8352228.738277836,7616.838289698661,2746.2116171711373,13228.81868264451,31489581.213426847,31279191.448493313,1361.0
2035,285391.0684325906,193385.10433969848,92005.96409289207,13729775.0,19199178.530140053,8626971.564992724,2539.909084717379,2285.0514869096096,15975.030299815671,6400937.957859521,6369545.423586841,1266.0
2036,128921.17945080208,102877.9888497481,26043.190601053942,13084472.0,19618289.16363958,8851125.022408502,1362.5167405271413,761.9727254152074,18260.081786725208,717435.3206586865,702583.702635676,1222.0
2037,147692.8448072332,135284.54517195662,12408.29963527657,12548687.0,19985478.15717993,9018807.642575921,1808.9063434057211,408.75502215814197,19022.054512140374,3238292.278115343,3169531.7170286183,1175.0
2038,304652.97543111234,287216.46156583895,17436.513865273468,11601256.0,20681908.778944377,9268460.14719103,3738.9081240766272,542.6719030217176,19430.809534298627,12266629.661929602,12029540.62038306,1333.0
2039,256355.70585545077,216591.34194294296,39764.363912507666,11089616.0,20957672.09028778,9501122.394015318,2932.7860669676475,1121.6724372229867,19973.481437320344,8887658.26533079,8758930.334838318,1181.0
2040,390045.12747389695,359868.3704724034,30176.75700149329,10429502.0,21429963.462363716,9686468.324824568,4775.637460036117,879.8358200902959,21095.15387454338,17695486.955197696,17548187.300180577,1266.0
2041,282005.5811341165,230365.00881600415,51640.57231811222,9741548.0,21922470.342833515,9877586.806894729,3204.663550311969,1432.6912380108326,21974.989694633543,9580497.494476542,9493317.7515598,1306.0
2042,295759.7933290328,263182.03568209027,32577.757646942697,9149056.0,22280533.360851746,10109348.16860229,3628.5232817601545,961.3990650935932,23407.680932644416,11579295.931552464,11487616.408800656,1331.0
2043,125169.63312581509,86810.9182577797,38358.71486803533,8570086.0,22565974.237006616,10399662.769165752,1257.0,1088.5569845280465,24369.079997737972,0.0,0.0,1257.0
2044,170507.93189830182,160418.07149848295,10089.860399818777,7952775.0,22955719.70140777,10626397.304764686,2303.0287771458393,377.09999999999985,25457.636982265954,5233715.362240069,5020143.8857292,1299.0
2045,164277.29083924703,142795.53428975327,21481.756549493773,7215806.0,23471641.994909395,10845659.633857539,2110.071271580992,690.9086331437547,25834.736982266066,4420661.69611344,4305356.35790492,1249.0
