years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2096,62077.37433290118,26674.351092822828,35403.02324007836,0.0,8641720.650669744,10199617.27511453,1284.0,975.1000000000035,30215989.08284099,0.0,0.0,1284.0
2097,59592.581059945944,26382.68004361454,33209.9010163314,0.0,8598650.46797556,10242481.457808718,1313.0,898.7999999999982,30216964.182841215,0.0,0.0,1313.0
2098,55754.98908062626,23433.712905804623,32321.27617482164,0.0,8504327.696181312,10336583.24523783,1283.0,919.1000000000033,30217862.982841156,0.0,0.0,1283.0
2099,54549.5791065478,27641.348245007008,26908.23086154077,0.0,8388658.803672554,10452091.137746587,1383.0,898.1000000000033,30218782.08284099,0.0,0.0,1383.0
2100,58218.78292246794,23731.28322997196,34487.499692495956,0.0,8201467.549558644,10639044.391860489,1278.0,968.1000000000035,30219680.182841215,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,831776.8054144473,751794.4886724189,79982.31674202773,22960906.0,14435982.0,4212612.0,6316.512959825963,484.1999999999982,0.0,26542908.802217487,25432564.79912981,1230.0
2022,1302796.1008339145,586846.2267784846,715949.8740554313,22444158.0,14550866.309968006,4608618.65143919,5111.177932930768,3789.9077758955636,484.1999999999982,19567847.88768876,19395889.664653886,1232.0
2023,1805104.5823882252,1238269.2312440432,566835.3511441827,22040105.0,14579993.69957958,4978871.0838947315,10443.28097961028,3066.7067597584773,4274.107775895591,46084199.80381097,45566404.89805136,1330.0
2024,2928503.110808872,1730712.501108293,1197790.609700579,21428506.0,14813784.256149258,5346745.246345496,14511.709489964755,6265.968587766168,7340.814535654071,67499736.94496167,66753547.44982352,1161.0
2025,3490762.4737463333,1817201.5740734804,1673560.8996728512,20839923.0,15008357.363123376,5726685.429952172,15464.391641239667,8707.025693978867,13606.78312342022,71020325.82888557,70606958.20619828,1343.0
2026,5557515.957540256,3803767.4606524413,1753748.496887814,20399820.0,15160421.869175782,5999773.55968096,31688.91256702592,9278.634984743794,22313.808817399087,153236680.2992632,152384562.83512887,1212.0
2027,8107137.430884754,4484109.704513856,3623027.7263708995,19902536.0,15279758.9707462,6346543.545543457,37630.00848104717,19013.34754021556,31592.443802142803,181829866.1220777,181235042.40523553,1383.0
2028,13505237.39637803,9253010.416383391,4252226.979994638,18019521.0,16654197.540288923,6817999.493039993,77415.09064465018,22578.00508862829,50605.79134235841,382559589.4755762,381230453.2232513,1169.0
2029,21722294.339296907,13158311.41221655,8563982.927080357,17536969.0,16798025.277566317,7079669.665117957,110028.28796471548,46449.05438679005,73183.7964309865,545112398.6322442,544421439.8235778,1144.0
2030,32869239.050797783,20809582.70138328,12059656.349414496,16866307.0,17069595.52699804,7369149.773525886,173484.49455075795,66016.97277882896,119632.85081777713,862176555.8235261,861377472.7537934,1209.0
2031,44329876.5822822,25512594.93285021,18817281.649432015,16310961.0,17178037.847554542,7643137.458632786,215218.483581026,104090.69673045496,185649.8235966067,1074460901.8359683,1069917417.9051229,1235.0
2032,78142326.69731483,55293819.9692222,22848506.72809259,15681330.0,17441285.669549134,7795162.733400029,460206.1041089445,129131.09014861545,289740.52032706136,2305194541.77802,2294490520.544725,1308.0
2033,81767386.65996683,33356861.857348993,48410524.802617796,15090554.0,17325079.803031407,8043121.077704728,287270.65307477175,276123.66246536555,418871.6104756754,1436406517.2349927,1430523265.3738678,1166.0
2034,51553516.821305946,21938310.87852355,29615205.942782402,14442721.0,17471423.162042614,8258283.422456979,194838.4006893345,172362.39184486412,694995.2729410413,972996435.9045815,967387003.4466776,1361.0
2035,84646941.72510464,64958930.06477808,19688011.660326578,13729775.0,17747400.767886277,8501270.080079315,566192.1557068122,116903.04041360079,867357.6647859033,2839944443.578723,2824630778.5340614,1266.0
2036,176494793.49086753,120237694.72028148,56257098.77058611,13084472.0,17635771.42159177,8694956.00387067,1043334.9343180658,339715.2934240903,984260.7051995093,5267252609.4691105,5210564671.590333,1222.0
2037,277662687.1582587,175595162.73607123,102067524.42218745,12548687.0,17015589.386368424,8822610.756278811,1529879.752684216,626000.9605908395,1323975.998623602,7840202050.819515,7643523763.421124,1175.0
2038,200529012.8579311,53139239.85574358,147389773.00218764,11601256.0,16307180.961018411,8980142.68230266,491942.3787708384,917927.8516105327,1949976.9592144443,2537005061.6063833,2453046893.8541865,1333.0
2039,143237039.39603955,96927008.36729431,46310031.028745264,11089616.0,16189792.336053373,9123704.11651848,892541.7242057711,295165.42726250156,2867904.810824979,4561920218.752807,4456803621.028845,1181.0
2040,202459024.76247996,119641176.38819355,82817848.37428635,10429502.0,15875691.7807072,9223263.233282106,1112853.9881766809,535525.0345234617,3163070.238087466,5724283125.661006,5557939940.88342,1266.0
2041,407044849.32636625,305845675.8700548,101199173.45631209,9741548.0,15388379.627235763,9323544.876304204,2806732.232529206,667712.3929060103,3698595.2726109354,14802074330.49951,14027131162.645994,1306.0
2042,923469184.7679291,674402295.2694951,249066889.49843356,9149056.0,13380594.15619563,9403157.056144064,6225041.586856049,1684039.3395175159,4366307.665516963,35598628320.760445,31118552934.280277,1331.0
2043,524916158.4759867,2624542.183905718,522291616.29208076,8570086.0,9640644.570675122,9416319.999204872,31955.864768887575,3735024.952113629,6050347.005034452,218604477.05679786,153494323.84443688,1257.0
2044,8554470.359951315,6250249.770871478,2304220.589079845,7952775.0,10192693.885877373,9450671.83725738,76684.19455433411,19173.51886133245,9785371.95714808,396870680.5975597,376925972.77166885,1299.0
2045,8014700.895282856,2787029.726591789,5227671.168691063,7215806.0,10820904.530085808,9484219.215246186,35757.92468003442,46010.516732600394,9804545.476009386,175146294.4512091,172544623.4001724,1249.0
2046,5124223.225444437,2741131.2294898606,2383091.995954576,6599045.0,11356819.156745605,9530069.622993656,35936.24940575592,21454.754808020683,9850555.992742049,177152675.86524272,173201247.02878097,1296.0
2047,8159828.106364688,5831831.222634711,2327996.883729977,6078577.0,11792480.696432061,9579817.992001528,75126.61051620964,21561.749643453735,9872010.747550024,377056822.5558181,369363052.58104897,1254.0
2048,7792662.584014016,2966066.060199935,4826596.523814078,5477462.0,12266287.023448473,9632904.09262962,39630.0981902043,45075.96630972607,9893572.497193526,195077445.15334657,192145490.9510225,1201.0
2049,2596257.7528228075,86444.13571280584,2509813.6171099995,5006433.0,12661949.329456612,9669400.209940435,1275.0,23778.0589141227,9938648.463503186,0.0,0.0,1275.0
2050,225294.04071833953,148451.1113443403,76842.92937399908,4470746.0,13137733.25826422,9728788.317745669,2155.000983984496,765.0,9962426.522417322,5382286.262006735,3955004.919922441,1364.0
2051,225149.51658526732,88840.24959499462,136309.26699027276,4076895.0,13445053.095097551,9814077.182069058,1392.0,1293.000590390695,9963191.522417322,0.0,0.0,1392.0
2052,161312.32796290572,83505.13662400571,77807.19133890007,3629922.0,13770660.143867644,9934859.758209294,1262.9307540031211,835.2000000000011,9964484.523007695,121671.76939396531,89653.77001562506,1245.0
2053,193945.0300400559,118692.15576890581,75252.87427114985,3331938.0,13994226.043286843,10008734.571944477,1783.0311688663191,757.7584524018749,9965319.723007727,3923994.808494655,2880155.844331569,1207.0
2054,303024.3266439504,193125.8350134211,109898.49163052932,2889306.0,14374161.859197916,10070352.954637304,2875.938756722946,1069.8187013197837,9966077.48146011,10781837.746908143,8139693.783614654,1248.0
2055,276041.8390390071,94674.3267603939,181367.51227861323,2448891.0,14720890.93325237,10161981.231481014,1522.969835070564,1725.56325403376,9967147.300161425,1545188.0183618313,1259849.1753528125,1271.0
2056,241930.11630254932,155645.82188184335,86284.29442070576,2164771.0,14881267.530179491,10284925.796014844,2385.8358130829724,913.7819010423361,9968872.863415483,6457745.551089739,5124179.065414794,1361.0
2057,216369.775291235,70166.31683721681,146203.45845401837,1846543.0,15114843.841784826,10367962.900898919,1212.0,1431.501487849778,9969786.645316584,0.0,0.0,1212.0
2058,171255.597333924,110196.94053878264,61058.65679514131,1527763.0,15344967.028665107,10456102.51730441,1728.0308119145507,727.1999999999992,9971218.14680435,4333110.56814706,3030154.0595727493,1122.0
2059,244787.65608230894,141215.15731636813,103572.49876594066,1229209.0,15561453.006470995,10537112.648834035,2204.9552757299252,1036.8184871487317,9971945.346804382,6396066.308468247,5119776.378649594,1181.0
2060,443809.7660162384,308870.2418462115,134939.52417002682,846380.0,15853335.267907012,10626561.737416087,4615.7521203414,1322.9731654379555,9972982.165291546,20653616.812413093,16928760.60170697,1230.0
2061,372030.9955826117,73443.49337514845,298587.50220746273,626204.0,15981988.786804078,10714122.054410037,1315.0,2769.4512722048253,9974305.138457008,0.0,0.0,1315.0
2062,135828.0859492788,71023.93456712547,64804.151382153315,547321.0,15975550.416299788,10798947.424914366,1275.0,789.0,9977074.589729134,0.0,0.0,1275.0
2063,137544.47905044167,74349.23908554495,63195.23996489665,431669.0,15941823.038822046,10947807.892607154,1254.0,765.0,9977863.589729134,0.0,0.0,1254.0
2064,136791.73382394385,67983.26202030896,68808.47180363486,314873.0,15972845.185002794,11033082.656468347,1217.0,752.3999999999972,9978628.589729134,0.0,0.0,1217.0
2065,126761.08366692021,65098.79126132585,61662.29240559446,263665.0,15961798.250523211,11094870.590947876,1232.0,730.1999999999994,9979380.98972917,0.0,0.0,1232.0
2066,149807.2114971223,92181.69078551265,57625.52071160953,205987.0,15908198.571875136,11205707.399141267,1612.8911644183331,739.1999999999996,9980111.189729203,2608382.037065264,1719455.8220916926,1269.0
2067,150946.52182983325,64014.24083336146,86932.28099647185,179049.0,15833261.959145544,11306710.120706515,1192.0,967.7346986510067,9980850.38972921,0.0,0.0,1192.0
2068,117995.80474488185,59847.045184738105,58148.75956014385,135751.0,15721844.151903631,11460982.927948423,1232.0,715.1999999999991,9981818.124427808,0.0,0.0,1232.0
2069,117511.13483732607,65842.6384356412,51668.49640168491,85850.0,15629528.546362534,11602802.126526354,1260.0,739.1999999999996,9982533.324427841,0.0,0.0,1260.0
2070,123012.79386144124,63129.85501440674,59882.938847034595,54515.0,15559233.54558662,11703920.127302213,1294.0,756.0,9983272.524427876,0.0,0.0,1294.0
2071,178009.44827834767,122313.28273236552,55696.16554598214,24746.0,15474792.503219642,11817631.627876962,2194.109554987267,776.3999999999971,9984028.524427876,6971884.306340385,4610547.774936291,1272.0
2072,174681.2936487053,57246.271490295745,117435.02215840964,19162.0,15345507.920098625,11951116.54857059,1231.0,1316.4657329923577,9984804.9244278,0.0,0.0,1231.0
2073,109404.08874786153,59406.41770025921,49997.67104760229,16360.0,15241133.226572003,12057911.242097167,1282.0,738.6000000000028,9986121.390160805,0.0,0.0,1282.0
2074,114791.9123000379,62575.321006626786,52216.591293411184,7625.0,15092525.630523164,12214767.838146014,1322.0,769.2,9986859.990160879,0.0,0.0,1322.0
2075,133224.7366052013,77261.51108952334,55963.22551567792,2559.0,14949321.896164257,12362566.572504947,1571.7706327123224,793.2000000000003,9987629.1901608,2072396.683818717,1378853.1635616112,1296.0
2076,127464.96009141633,55398.843768613435,72066.11632280296,1749.0,14845945.569934983,12466086.697505677,1248.0,943.0623796273936,9988422.390160805,0.0,0.0,1248.0
2077,104747.7089791018,55962.54200210132,48785.16697700048,539.0,14727256.795190973,12585542.472249702,1319.0,748.8000000000004,9989365.452540413,0.0,0.0,1319.0
2078,103106.62302612899,54765.19087517517,48341.43215095379,183.0,14596141.672637627,12716578.594803045,1323.0,791.3999999999971,9990114.252540413,0.0,0.0,1323.0
2079,105995.86695112946,58948.011100552474,47047.85585057689,0.0,14470884.595615244,12841630.765530147,1346.0,793.7999999999997,9990905.652540447,0.0,0.0,1346.0
2080,104847.55102618899,52152.23557738588,52695.315448803085,0.0,14349404.188463857,12962665.172681492,1347.0,807.6000000000031,9991699.452540413,0.0,0.0,1347.0
2081,85410.79529791352,41783.851779159246,43626.943518754306,0.0,14275695.027973661,13036018.34549852,1137.0,808.2000000000006,9992507.052540489,0.0,0.0,1137.0
2082,78502.14839434421,44240.82930636914,34261.319087975084,0.0,14155407.825194793,13156021.651234625,1252.0,682.1999999999986,9993315.252540413,0.0,0.0,1252.0
2083,87327.52664315433,51723.216928842434,35604.30971431186,0.0,14066746.776792346,13244440.699636986,1296.0,751.1999999999997,9993997.452540413,0.0,0.0,1296.0
2084,100169.42736176886,54744.60870442385,45424.81865734499,0.0,13893135.772085847,13417655.612788633,1354.0,777.6000000000029,9994748.652540447,0.0,0.0,1354.0
2085,88985.11077704447,40151.977403957775,48833.1333730866,0.0,13732346.667376053,13578009.717498338,1129.0,812.3999999999969,9995526.252540413,0.0,0.0,1129.0
2086,74015.44612761044,40519.92300385138,33495.52312375904,0.0,13564628.121816196,13745424.26353597,1220.0,677.3999999999975,9996338.652540447,0.0,0.0,1220.0
2087,70126.91549771032,37626.50076522657,32500.41473248378,0.0,13432081.061889207,13877665.323462961,1130.0,732.0,9997016.052540489,0.0,0.0,1130.0
2088,78063.1092370144,47432.20422360894,30630.90501340545,0.0,12374267.766968086,14935205.618384046,1289.0,678.0,9997748.052540489,0.0,0.0,1289.0
2089,79709.79615477288,38180.06887174951,41529.72728302337,0.0,12196518.171950024,15112604.21340223,1244.0,773.3999999999971,9998426.052540481,0.0,0.0,1244.0
2090,68159.32919013276,38222.17923964435,29937.149950488423,0.0,11885469.481674943,15423380.9036773,1188.0,746.3999999999972,9999199.452540413,0.0,0.0,1188.0
2091,68547.88134081969,37281.52883713109,31266.352503688653,0.0,11675060.529574925,15633525.875735246,1244.0,712.8000000000009,9999945.85254048,0.0,0.0,1244.0
2092,67524.2103660592,38204.1595991593,29320.050766899854,0.0,11393053.936596181,15915294.468713917,1240.0,746.3999999999972,10000658.652540447,0.0,0.0,1240.0
2093,65726.92745951109,34698.02798040007,31028.89947911099,0.0,11070134.236620858,16237978.168689284,1126.0,743.9999999999999,10001405.052540489,0.0,0.0,1126.0
2094,65695.79540501627,37190.96781794857,28504.827587067677,0.0,10705096.048955902,16602768.356354265,1282.0,675.6000000000025,10002149.052540489,0.0,0.0,1282.0
2095,68494.71493209926,38960.4486189329,29534.266313166347,0.0,10287370.901752412,17020278.50355772,1393.0,769.2,10002824.652540447,0.0,0.0,1393.0
2096,66300.9275767952,35955.47908529944,30345.448491495736,0.0,9972224.78488754,17335201.620422702,1284.0,835.7999999999989,10003593.85254048,0.0,0.0,1284.0
2097,64036.36527312704,35570.73583055731,28465.62944256977,0.0,9625139.76635814,17682079.63895192,1313.0,770.3999999999971,10004429.652540447,0.0,0.0,1313.0
2098,59327.5298985061,31623.578891516052,27703.951006989988,0.0,9077840.816963138,18229171.59553993,1283.0,787.7999999999997,10005200.052540489,0.0,0.0,1283.0
2099,60321.95363410625,37257.75575278559,23064.19788132066,0.0,8781065.992366057,18525792.42013694,1383.0,769.8,10005987.85254048,0.0,0.0,1383.0
2100,61568.23622495491,32007.52220281549,29560.714022139426,0.0,8410213.690344157,18896393.72215888,1278.0,829.7999999999992,10006757.652540447,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,875018.4292213374,808366.4986029803,66651.93061835646,22960906.0,14435982.0,4212612.0,5468.7607998549865,403.5,0.0,22119090.668514624,21193803.99927476,1230.0
2022,1074170.121904721,564116.1831268814,510053.938777839,22444158.0,14551690.924973445,4608641.042865992,4025.7095235019315,2734.3803999274933,403.5,14111846.13670541,13968547.617509797,1232.0
2023,1411849.0779232003,1052900.3512870597,358948.7266361412,22040105.0,14581848.100393778,4978949.157922054,7288.559539549668,2012.8547617509657,3137.880399927494,30219156.76427487,29792797.697748188,1330.0
2024,1958719.830505217,1284013.0203085118,674706.8101967059,21428506.0,14818629.56925392,5346987.129522419,8896.09372822104,3644.279769774834,5150.735161678429,39224790.52219487,38675468.64110544,1161.0
2025,2023912.9513330043,1198306.6149912805,825606.3363417238,20839923.0,15018521.451474499,5727224.153609604,8527.60708257742,4448.04686411052,8795.014931453323,36251902.26679543,35923035.4128869,1343.0
2026,2943345.142981133,2175024.186210583,768320.9567705493,20399820.0,15177094.624309191,6000740.391838207,15152.712521723462,4263.80354128871,13243.061795563859,70354975.7587056,69703562.60861732,1212.0
2027,3620089.292178441,2232978.7998945685,1387110.492283874,19902536.0,15312041.228903292,6348437.07472243,15780.07466077944,7576.356260861731,17506.86533685258,72402819.4855599,71985373.30389732,1383.0
2028,5371170.168943525,3948765.53443414,1422404.6345093811,18019521.0,16705951.664150722,6822270.564814162,27745.646498143742,7890.03733038972,25083.22159771432,133587772.15428802,132883232.4907189,1169.0
2029,7239328.5836020885,4760840.464879821,2478488.118722271,17536969.0,16897353.475588325,7086036.106878446,33629.968005799616,13872.823249071871,32973.25892810403,162784350.53626168,162429840.02899835,1144.0
2030,9348318.889138965,6374281.313564138,2974037.5755748274,16866307.0,17240640.146048058,7380196.468412943,45039.17771251144,16814.984002899808,46846.082177175886,219595835.37510923,219150888.56255808,1209.0
2031,10580309.795637764,6626372.899612545,3953936.8960252185,16310961.0,17469073.812003616,7662530.713711194,47562.79527200764,22519.58885625572,63661.066180075846,232563983.6948041,231638976.3600388,1235.0
2032,16202295.944366839,12108452.58541359,4093843.3589532566,15681330.0,17892295.290442478,7821833.362548667,85970.49033908747,23781.39763600382,86180.6550363316,425020146.9270175,423312451.6954392,1308.0
2033,13615614.090426482,6247617.936574556,7367996.153851919,15090554.0,18130239.977022786,8089261.503490861,45873.039035392285,42985.245169543734,109962.05267233515,224064758.34330207,223535195.1769631,1166.0
2034,7454363.322991277,3582825.2334207855,3871538.089570494,14442721.0,18494146.18486441,8327784.900528674,27256.46327259307,22936.519517696142,152947.29784187966,129946881.27944174,129477316.36296566,1361.0
2035,11287825.913774466,9039244.356729906,2248581.5570445633,13729775.0,18911811.450838596,8596255.45365627,67619.85610550326,13628.231636296536,175883.81735957484,332572305.9759845,331769280.52751875,1266.0
2036,19848169.518411405,14316541.848110117,5531627.670301288,13084472.0,19270908.62978412,8815343.480835661,106314.19538378571,33809.92805275163,189512.04899587174,526900253.6640816,525460976.91892904,1222.0
2037,26769051.68436201,18101996.362516597,8667055.321845405,12548687.0,19539315.310548883,8977041.664079122,134753.68995639653,53157.09769189286,223321.97704862326,670484883.4512175,667893449.7819821,1175.0
2038,15826017.849028816,4931498.882070012,10894518.966958813,11601256.0,20114543.64758005,9214952.948672289,38870.67143557872,67376.84497819826,276479.0747405159,188045922.23524806,187688357.1778939,1333.0
2039,10953456.665210295,7877969.233802926,3075487.4314073715,11089616.0,20368341.05970287,9434444.865113802,61789.4228412677,19435.33571778936,343855.91971871397,304110184.1507662,303042114.20633864,1181.0
2040,13476535.39553056,8616404.699545015,4860130.695985551,10429502.0,20792995.90198755,9608573.111927273,68050.38856767121,30894.71142063385,363291.2554365034,334454236.09376675,333921942.83835614,1266.0
2041,25163722.44546833,19851263.106479198,5312459.338989127,9741548.0,21232917.647605397,9789004.6921861,154110.35277019092,34025.194283835604,394185.9668571366,764811385.1914364,764021763.8509548,1306.0
2042,55316180.74367812,43343143.55541344,11973037.188264653,9149056.0,21453473.95437097,10007631.77062656,331034.90113220515,77055.17638509546,428211.16114097374,1654298359.0554261,1648519505.6610308,1331.0
2043,25918062.48723262,331481.66351567867,25586580.823716927,8570086.0,21440568.84641085,10269591.163555335,3221.1876256781516,165517.45056610258,505266.3375260684,9865941.553296091,9820938.128390802,1257.0
2044,1069647.0301727701,856541.8494331968,213105.18073957285,7952775.0,21849715.252367377,10474960.569973232,7943.075740564676,1610.5938128390758,670783.7880921697,33809327.333957374,33220378.702823576,1299.0
2045,986597.7304622952,433835.2081500148,552762.5223122801,7215806.0,22383095.470687434,10671125.880059239,4275.006783469963,3971.537870282338,672394.3819050081,15326862.353714779,15130033.917349849,1249.0
2046,768215.1269910894,487622.46849719825,280592.6584938917,6599045.0,22773962.21708859,10893180.675502544,4833.617266262153,2137.5033917349815,676365.9197752926,17868468.531345952,17688086.33131072,1296.0
2047,1332650.317808564,1016828.4326436593,315821.8851649038,6078577.0,23078609.225933496,11104670.809600819,9717.55928798718,2416.8086331310765,678503.4231670313,42788074.775006056,42317796.43993573,1254.0
2048,1200009.333519131,541076.6567196466,658932.6767994845,5477462.0,23438297.342944253,11336819.055474713,5417.018274289791,4858.77964399359,680920.2318001575,21301945.187041253,21080091.371448997,1201.0
2049,461949.5833794679,108832.59904829976,353116.9843311679,5006433.0,23667725.161857523,11573474.218287257,1275.0,2708.5091371448957,685779.0114441518,0.0,0.0,1275.0
2050,263301.67605861864,199265.90158028612,64035.7744783326,4470746.0,23929900.228750855,11846216.505040945,2221.64087951457,637.5,688487.5205813014,4508822.063179494,4288204.397572874,1364.0
2051,235914.38303577327,111870.33948681642,124044.0435489568,4076895.0,24063125.962246977,12105244.807531368,1392.0,1110.820439757285,689125.0205813014,0.0,0.0,1392.0
2052,170211.4542160111,105372.12810026108,64839.326115750075,3629922.0,24178921.55287782,12435557.382305428,1264.5740051234611,696.0,690235.8410210579,101998.46590857093,97870.02561731385,1245.0
2053,221873.6481519936,158942.52771821542,62931.1204337781,3331938.0,24225413.31597712,12686264.495398473,1834.0188988927598,632.2870025617306,690931.8410210579,3291896.6643409734,3135094.4944638037,1207.0
2054,373937.597845925,274299.01394416037,99638.5839017647,2889306.0,24406474.95561757,12946481.836859075,3032.024289936333,917.0094494463799,691564.1280236208,9292979.815830164,8920121.449681688,1248.0
2055,299841.9021945593,122579.46850082664,177262.43369373257,2448891.0,24528474.80043695,13262438.41112298,1534.1608910892205,1516.0121449681665,692481.1374730624,1366044.9843661427,1315804.4554461183,1271.0
2056,279941.66508665687,204963.68906079978,74977.97602585709,2164771.0,24508983.145922117,13565018.949927984,2402.961843263711,767.0804455446103,693997.1496180303,5452772.812318086,5209809.216318607,1361.0
2057,218908.7431095412,88362.66552426877,130546.07758527249,1846543.0,24574485.238420896,13815912.914438909,1212.0,1201.4809216318556,694764.2300635739,0.0,0.0,1212.0
2058,199464.39277419858,148582.17877824747,50882.21399595109,1527763.0,24573531.585624672,14134943.586900372,1788.8990197719752,606.0,695965.7109852105,3627943.443889413,3334495.0988599067,1122.0
2059,282498.7718985141,188036.48864565667,94462.28325285742,1229209.0,24613105.437712055,14392622.835793063,2240.0062956447327,894.4495098859876,696571.7109852105,5549130.726292849,5295031.478223653,1181.0
2060,525221.6274828765,403369.9801824332,121851.64730044332,846380.0,24665718.555488687,14721162.711720806,4542.406724614757,1120.0031478223664,697466.1604950916,17571336.47131766,16562033.62307361,1230.0
2061,359200.0577603651,92473.58068966499,266726.4770707,626204.0,24612016.638951298,14990989.221533732,1315.0,2271.2033623073785,698586.163642914,0.0,0.0,1315.0
2062,143421.04651913437,89417.58703400653,54003.459485127736,547321.0,24431971.517337695,15249212.343147311,1275.0,657.5,700857.367005226,0.0,0.0,1275.0
2063,146218.8427090513,93556.1427383041,52662.699970747184,431669.0,24175309.954470605,15620863.057161342,1254.0,637.5,701514.867005226,0.0,0.0,1254.0
2064,142908.6673041006,85568.27413440481,57340.393169695744,314873.0,23989699.539528843,15922569.47210311,1217.0,627.0,702152.367005226,0.0,0.0,1217.0
2065,133348.5793917462,81963.33572041747,51385.24367132867,263665.0,23813350.974129573,16149509.03750241,1232.0,608.5,702779.367005226,0.0,0.0,1232.0
2066,169458.84093224193,121437.5736725673,48021.26725967465,205987.0,23626243.426418904,16393712.172344353,1648.3117991165448,616.0,703387.867005226,2181240.3466408676,1896558.995582701,1269.0
2067,157463.35769392614,80571.03789925198,76892.31979467413,179049.0,23379781.933299497,16666070.070817357,1192.0,824.1558995582724,704003.867005226,0.0,0.0,1192.0
2068,123831.98878503502,75374.68915158189,48457.29963345317,135751.0,23046239.929795176,17042317.12921711,1232.0,596.0,704828.0229047831,0.0,0.0,1232.0
2069,125928.09319841841,82871.01286368101,43057.08033473741,85850.0,22765081.6109514,17372806.453344684,1260.0,616.0,705424.0229047831,0.0,0.0,1260.0
2070,129390.14097205258,79487.69193285717,49902.449039195475,54515.0,22522275.59034446,17646319.47395137,1294.0,630.0,706040.0229047831,0.0,0.0,1294.0
2071,208705.20830970642,162291.7370213879,46413.47128831845,24746.0,22289200.14224338,17908573.922052525,2238.168482333767,647.0,706670.0229047831,5827339.301241005,4830842.41166878,1272.0
2072,177195.1787090415,72088.7564153511,105106.42229369038,19162.0,22008885.141759895,18192971.759864368,1231.0,1119.0842411668834,707317.0229047831,0.0,0.0,1231.0
2073,116467.69874315061,74802.9728701488,41664.7258730019,16360.0,21744524.611875087,18459648.289749183,1282.0,615.5,708436.1071459492,0.0,0.0,1282.0
2074,122289.64035641588,78775.81427857325,43513.82607784264,7625.0,21447441.014278322,18764877.88734616,1322.0,641.0,709051.6071459492,0.0,0.0,1322.0
2075,144445.4689966911,97809.44773362616,46636.02126306496,2559.0,21152231.174592976,19064589.72703134,1571.6572815394954,661.0,709692.6071459492,1731726.9098224684,1378286.4076974667,1296.0
2076,130419.17878602161,69755.09758159393,60664.081204427705,1749.0,20926212.124557976,19290638.119784843,1248.0,785.8286407697477,710353.6071459492,0.0,0.0,1248.0
2077,111136.15597213357,70481.85015796653,40654.30581416707,539.0,20663994.846337322,19553574.398005497,1319.0,624.0,711139.4357867213,0.0,0.0,1319.0
2078,109263.05852759209,68978.53173513053,40284.52679246151,183.0,20394871.373541933,19822559.87080094,1323.0,659.5,711763.4357867213,0.0,0.0,1323.0
2079,113416.38656110807,74209.84001896066,39206.546542147385,0.0,20128583.947235588,20088561.297107227,1346.0,661.5,712422.9357867213,0.0,0.0,1346.0
2080,109621.4302107334,65708.66733673084,43912.76287400254,0.0,19880397.764204983,20336218.48013783,1347.0,673.0,713084.4357867213,0.0,0.0,1347.0
2081,89013.4140292486,52657.62776362002,36355.786265628616,0.0,19634048.913282868,20582151.331573475,1137.0,673.5,713757.4357867213,0.0,0.0,1137.0
2082,84317.23278352211,55766.13354354291,28551.099239979245,0.0,19210965.652809586,21004906.59204674,1252.0,568.5,714430.9357867213,0.0,0.0,1252.0
2083,94799.44429092774,65129.18619566779,29670.25809525991,0.0,18867205.289092433,21348342.95576384,1296.0,626.0,714999.4357867213,0.0,0.0,1296.0
2084,106774.06826029833,68920.05271251085,37854.01554778747,0.0,18351181.560369607,21863879.704526544,1354.0,648.0,715625.4357867213,0.0,0.0,1354.0
2085,91285.02085204644,50590.743041140915,40694.277810905536,0.0,17850222.49730335,22364323.76759295,1129.0,677.0,716273.4357867213,0.0,0.0,1129.0
2086,78990.79412159284,51077.858185127014,27912.93593646583,0.0,17458014.090553757,22756192.174342576,1220.0,564.5,716950.4357867213,0.0,0.0,1220.0
2087,74506.0520426129,47422.37309887642,27083.678943736493,0.0,17038643.07706943,23175229.187826753,1130.0,610.0,717514.9357867213,0.0,0.0,1130.0
2088,85254.04025809509,59728.28608025721,25525.75417783786,0.0,15316258.19772179,24897301.067174524,1289.0,565.0,718124.9357867213,0.0,0.0,1289.0
2089,82748.82986983948,48140.723800653315,34608.10606918613,0.0,14896271.781624805,25316897.48346194,1244.0,644.5,718689.9357867213,0.0,0.0,1244.0
2090,73118.04061986794,48170.41566112753,24947.62495874035,0.0,14282580.1761723,25930287.352597337,1188.0,622.0,719334.4357867213,0.0,0.0,1188.0
2091,73061.48174476365,47006.18799168979,26055.293753073878,0.0,13795982.667454867,26416599.86830645,1244.0,594.0,719956.4357867213,0.0,0.0,1244.0
2092,72585.1030257589,48151.7273866757,24433.375639083217,0.0,13261451.952770721,26950877.582990624,1240.0,622.0,720550.4357867213,0.0,0.0,1240.0
