years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2026,3301837.7737646047,2694962.246742414,606875.5270221931,20399820.0,15181712.560988743,6001568.9057655325,37874.03064113693,8054.510695277695,9684.81786972581,184555446.1832857,183310153.20568508,1212.0
2027,3419135.1479173955,1671049.1568837154,1748085.9910336796,19902536.0,15294360.238441901,6348843.197671256,24364.462955131097,22724.4183846823,17739.328565003383,115234223.88557462,114907314.77565499,1383.0
2028,4210079.6360506555,3106637.8102915133,1103441.8257591417,18019521.0,16680296.387662048,6822066.585495926,44522.4552943288,14618.677773078572,40463.74694968573,217797611.9729966,216767276.47164395,1169.0
2029,7717402.497804694,5725602.418792372,1991800.079012328,17536969.0,16855641.000304822,7085112.642840865,80477.78992179035,26713.47317659732,55082.424722764474,397389057.89544517,396668949.6089494,1144.0
2030,15589431.127216691,12015404.574039418,3574026.5531772673,16866307.0,17153813.981644593,7377620.297697715,164451.30696983187,48286.6739530742,81795.89789936137,817272492.5470374,816211534.8491542,1209.0
2031,28978743.414656144,21726654.30161747,7252089.113038673,16310961.0,17268035.082825303,7654943.380056636,292850.78814772505,98670.78418189884,130082.5718524354,1464772847.2630222,1458078940.7386203,1235.0
2032,16447648.299499685,3753384.9703587396,12694263.329140937,15681330.0,17453121.629393574,7807589.777755197,55880.4241203864,175710.4728886343,228753.35603433373,274437765.7010093,272862120.6019307,1308.0
2033,6543588.926473486,4161713.663715331,2381875.2627581577,15090554.0,17730183.24682985,8065947.182598373,62457.85565956322,33528.25447223172,404463.82892297057,307782752.6220415,306459278.2978155,1166.0
2034,14457045.87572834,11827732.92598708,2629312.949741249,14442721.0,18086432.27676582,8295549.435671552,170718.68617137612,37474.713395738036,437992.0833951993,849434071.7919716,846788430.8568841,1361.0
2035,14988202.640311116,7866311.083469319,7121891.556841792,13729775.0,18371704.98744392,8552994.342496632,117439.7915428954,102431.21170282614,475466.7967909412,581955487.2483838,580868957.7144777,1266.0
2036,25256706.97154842,20437012.721179046,4819694.250369372,13084472.0,18688977.528095614,8764140.054068567,294141.3593370898,70463.87492573768,577898.0084937661,1468960125.898744,1464596796.685448,1222.0
2037,53509451.16688268,41504069.06538964,12005382.101493046,12548687.0,18778836.67343916,8916451.922534471,584074.9269209352,176484.8156022539,648361.8834194997,2919252388.466721,2914499634.604671,1175.0
2038,37027331.179396056,13457182.978511143,23570148.200884894,11601256.0,18930022.267906323,9131786.363623789,203797.84958204918,350444.9561525588,824846.6990217565,1021272746.4061074,1012324247.9102477,1333.0
2039,26237783.536664743,18174102.337406736,8063681.199258003,11089616.0,19044916.547116153,9325330.83171892,274832.8510167428,122278.70974922934,1175291.6551743152,1374800890.8311155,1368259255.0837095,1181.0
2040,34125577.69817941,23369764.680394307,10755813.01778513,10429502.0,19280237.225033317,9476301.76527263,353225.4455377166,164899.71061004602,1297570.3649235428,1766163375.6722028,1759797227.6885939,1266.0
2041,47487430.55888697,33776121.01206988,13711309.546817122,9741548.0,19461612.088433873,9631212.815056508,507817.9403010157,211935.26732262986,1462470.0755335945,2554509059.881181,2532559701.5050673,1306.0
2042,110012259.57229348,90506690.6142437,19505568.958049804,9149056.0,19360554.01285423,9819610.633043814,1312297.847829856,304690.76418060827,1674405.342856227,6637680990.665677,6554834239.149317,1331.0
2043,49887810.84962348,56092.23246000701,49831718.61716344,8570086.0,18449289.095614087,10012273.757150663,1257.0,787378.7086979157,1979096.1070368292,0.0,0.0,1257.0
2044,195067.22187643423,163531.5401356008,31535.68174083335,7952775.0,18911474.475114003,10166605.449690998,3413.866734067253,754.1999999999997,2766474.8157347445,11273052.913948786,10574333.670336261,1299.0
2045,507658.50319965766,402231.70478008396,105426.79841957375,7215806.0,19501913.585727725,10310264.421124408,8153.886336402503,2048.32004044036,2767229.0157347447,36967517.4856784,34524431.68201255,1249.0
2046,634692.4701439707,369504.03612543823,265188.4340185324,6599045.0,19948151.236339923,10473096.078123152,7719.33443380217,4892.331801841502,2769277.335775192,32728695.65736484,32116672.169010874,1296.0
2047,302522.45272306853,55754.091021766886,246768.36170130168,6078577.0,20292358.317261342,10642153.141218368,1254.0,4631.600660281287,2774169.6675770287,0.0,0.0,1254.0
2048,177490.3844843645,143611.14160665692,33879.24287770767,5477462.0,20717123.791152116,10817706.571559617,3101.7670579997753,752.3999999999972,2778801.268237306,9881399.686281972,9503835.289998833,1201.0
2049,283984.2643614588,188332.05626912558,95652.20809233327,5006433.0,21010221.243858784,10993027.597944692,4134.651670998893,1861.0602347998645,2779553.6682373174,15109291.461412432,14298258.354994442,1275.0
2050,441162.76412967424,313353.707106022,127809.05702365188,4470746.0,21326289.062730305,11209061.986187244,6798.6071056711235,2480.791002599344,2781414.728472113,28133039.12305745,27173035.528355595,1364.0
2051,783061.4245822207,567994.1481494087,215067.27643281166,4076895.0,21505838.864087585,11417216.993645236,12095.875102378228,4079.164263402685,2783895.5194747015,54962854.9898531,53519375.51189102,1392.0
2052,1087642.9685041173,698922.2064769969,388720.762027121,3629922.0,21672396.182489365,11686107.402328763,14895.266390359027,7257.525061426918,2787974.683738113,69523442.21038234,68251331.95179512,1245.0
2053,2164343.4067180096,1686388.3424155277,477955.0643024811,3331938.0,21749898.243874453,11892226.441505637,34755.3720391048,8937.159834215414,2795232.2087995387,170314188.80202407,167741860.19552308,1207.0
2054,1710063.769506551,590692.7484022492,1119371.0211043027,2889306.0,21951369.387923237,12099143.29424402,12981.629904045676,20853.223223462788,2804169.36863375,59355093.224647515,58668149.520228,1248.0
2055,2212378.2673613615,1804289.5973471415,408088.67001421965,2448891.0,22125534.15279709,12352999.166469883,37668.17756250316,7788.977942427383,2825022.5918572084,184709826.57267493,181985887.8125155,1271.0
2056,2480156.300305376,1272775.0849987469,1207381.21530663,2164771.0,22133947.58957233,12591620.484564738,27301.47046384623,22600.90653750199,2832811.569799651,131463791.53439836,129702352.31923191,1361.0
2057,1827231.40399734,962174.9500984543,865056.4538988867,1846543.0,22223325.389415156,12793773.527212305,21181.11551141692,16380.882278307805,2855412.4763371414,101486647.55392617,99845577.55708447,1212.0
2058,939685.2660293464,279588.03869725607,660097.2273320904,1527763.0,22279135.328225244,13036095.78702212,6635.801295656856,12708.6693068501,2871793.358615454,27979776.42142999,27569006.478284184,1122.0
2059,247986.73698473524,48582.54309669467,199404.19388804096,1229209.0,22354409.793569136,13253239.530623903,1317.4352837706901,3981.4807773941125,2884502.0279223146,696290.0634465525,682176.4188534181,1181.0
2060,89291.18073980023,58821.80637566601,30469.3743641342,846380.0,22481655.87706888,13508086.091610387,1573.0890720153632,790.4611702624123,2888483.5086997002,1915031.8102315613,1715445.360076784,1230.0
2061,85154.02040012596,46659.4703686667,38494.550031459235,626204.0,22485041.015351888,13723816.864255244,1325.1291007303166,943.8534432092174,2889273.9698699685,56063.69747954049,50645.503651566214,1315.0
2062,196120.69199880335,168635.6359116221,27485.056087181252,547321.0,22365690.16645243,13921345.584053958,4088.4456151551844,795.0774604381878,2890217.823313171,15766487.862871971,14067228.075775955,1275.0
2063,165529.650022323,45538.404691045725,119991.24533127739,431669.0,22158105.84347012,14241110.936078249,1254.0,2453.067369093117,2891012.900773602,0.0,0.0,1254.0
2064,128940.87825316182,100093.14047642061,28847.73777674119,314873.0,22038205.78923127,14477118.990317302,2609.7370346746065,752.3999999999972,2893465.968142696,8409291.51684554,6963685.1733729895,1217.0
2065,286738.0999141442,216543.46621490107,70194.63369924332,263665.0,21912195.722217117,14652340.361756966,5472.917513352113,1565.842220804766,2894218.368142713,23674657.116204888,21204587.566760518,1232.0
2066,539967.4194886385,383938.16497555934,156029.25451307904,205987.0,21758984.181125637,14858441.913908795,9467.169503830775,3283.750508011248,2895784.2103635073,43686315.62812907,40990847.51915361,1269.0
2067,1261267.3916469389,981671.3466880545,279596.0449588833,179049.0,21556282.2590747,15079241.842892485,23389.460777759967,5680.301702298451,2899067.9608715223,117210867.7203677,110987303.88880019,1192.0
2068,1436352.2080849528,737511.1536822605,698841.0544026931,135751.0,21262711.485019214,15393397.290650971,18074.61800979633,14033.676466655952,2904748.262573827,86614434.4788302,84213090.04898109,1232.0
2069,570885.9894432942,40766.02914948708,530119.9602938076,85850.0,21023041.08407304,15665632.280503241,1260.0,10844.770805877803,2918781.939040474,0.0,0.0,1260.0
2070,79059.01228265672,53957.423404842775,25101.588877813992,54515.0,20835083.21519565,15884313.846048957,1667.8228179103476,756.0,2929626.709846364,2240183.1486017094,1869114.089551763,1294.0
2071,144402.6975369622,109350.42161540993,35052.275921552224,24746.0,20646426.33626328,16101780.902163377,3082.9115635838452,1000.6936907462097,2930382.709846364,11148566.45127295,9054557.817919252,1272.0
2072,235118.76601664984,156102.96088656143,79015.80513008848,19162.0,20406234.71121074,16345217.882187689,4360.027799529488,1849.7469381503138,2931383.4035371,18556712.947658647,15645138.997647412,1231.0
2073,245599.87635257214,130410.74735019296,115189.12900237968,16360.0,20191927.85055697,16558731.876251707,3757.6150120200673,2616.016679717693,2933233.150475253,13850555.613416975,12378075.060100282,1282.0
2074,136589.28363321975,40094.34054082235,96494.94309239746,7625.0,19926983.67213405,16829347.548608635,1351.666417044042,2254.5690072120465,2935849.167154962,168439.15978316593,148332.08522022807,1322.0
2075,76298.9650229313,51953.92258228763,24345.0424406436,2559.0,19670411.392958988,17090397.16136682,1699.7808646377705,810.9998502264236,2938103.736162183,2557988.7815832947,2018904.3231888602,1296.0
2076,69326.62471377253,34969.004943223976,34357.61977054861,1749.0,19488835.675407287,17271898.098053895,1248.0,1019.8685187826633,2938914.736012405,0.0,0.0,1248.0
2077,76703.09419934773,56254.18934981844,20448.9048495293,539.0,19259792.10950769,17501661.419167157,1872.3301017764022,748.8000000000004,2939934.6045311796,3767556.8454669686,2766650.508881991,1319.0
2078,82228.1383403082,44549.587073098955,37678.551267209325,183.0,19035599.25356292,17725168.945010222,1596.7338472840431,1123.398061065841,2940683.404531187,1860169.7954089814,1368669.236420178,1323.0
2079,71046.58170048503,42989.830809043844,28056.750891441166,0.0,18819985.87574097,17940223.91708804,1525.377970080143,958.0403083704219,2941806.802592264,1240818.2320247076,896889.8504007056,1346.0
2080,108769.25823440423,81234.29589518714,27534.962339217123,0.0,18603445.882621177,18156055.53223767,2659.954512477674,915.2267820480841,2942764.84290063,8755138.374252317,6564772.562388343,1347.0
2081,118742.63232128721,61040.851391860895,57701.780929426364,0.0,18411452.97255458,18346328.793157946,2083.2720612556454,1595.9727074865964,2943680.069682666,6074870.36069658,4731360.306278236,1137.0
2082,82176.48459451771,38639.0496974647,43537.434897053085,0.0,18096744.24804589,18659776.6589775,1527.9480324368296,1249.9632367533918,2945276.0423901593,1792779.5121631578,1379740.1621841264,1252.0
2083,119465.77039723133,96119.97523481098,23345.795162420305,0.0,17840386.239452027,18915539.04059232,3112.104661209239,916.7688194620985,2946526.0056269155,13157020.460343849,9080523.306046242,1296.0
2084,128847.60992308757,57571.840066133635,71275.76985695379,0.0,17425903.915180687,19327743.096723586,2036.9471989856147,1867.2627967255526,2947442.7744463687,4117506.114235669,3414735.994928121,1354.0
2085,267817.88768780744,226774.28261751565,41043.605070291705,0.0,17015176.32154832,19737272.743157033,6621.4400289182795,1222.168319391377,2949310.037243087,34787399.96221851,27462200.144591343,1129.0
2086,207869.29168843987,26903.62717570309,180965.66451273664,0.0,16677089.71567786,20069565.269749194,1220.0,3972.864017350956,2950532.2055624826,0.0,0.0,1220.0
2087,74172.4629881159,60557.90100705471,13614.561981061146,0.0,16324665.724408187,20421655.261018857,2198.8745969373854,732.0,2954505.06957984,8963544.556748457,5344372.984686963,1130.0
2088,87554.77395950652,45049.60610573049,42505.16785377607,0.0,14764720.39025255,21980229.994324308,1765.1973928629347,1319.3247581624312,2955237.0695798397,3288628.281688371,2380986.9643146996,1289.0
2089,76598.30772876338,46149.70234302988,30448.60538573348,0.0,14390040.590954315,22354043.930659752,1880.3469861730107,1059.1184357177676,2956556.394338009,4512238.191786381,3181734.93086504,1244.0
2090,55737.804123040965,25120.571738663344,30617.232384377643,0.0,13842810.589508357,22900338.469178196,1188.0,1128.208191703802,2957615.5127737112,0.0,0.0,1188.0
2091,38088.884780382934,24994.510411816103,13094.374368566818,0.0,13413693.544495571,23329170.627047516,1244.0,712.8000000000009,2958743.7209654283,0.0,0.0,1244.0
2092,41793.31289126627,29515.402194120757,12277.91069714552,0.0,12929407.854239147,23813215.317303758,1383.4919885129802,746.3999999999972,2959456.520965416,1244638.1285128968,717459.9425649208,1240.0
2093,92833.08223501439,75979.51433863014,16853.567896384244,0.0,12466225.565116083,24275993.11443845,2788.9945536355917,830.0951931077877,2960202.9209654303,14093031.22016606,8314972.768177927,1126.0
2094,188077.6911559054,131698.8797492893,56378.811406616194,0.0,11930024.435181791,24810278.459623236,4546.426015242734,1673.3967321813504,2961033.0161585296,21735112.245315198,16322130.076213805,1282.0
2095,292775.9337587191,189954.21157854225,102821.72218017667,0.0,11319668.850865884,25417145.617923748,6389.429239242647,2727.855609145653,2962706.412890716,29704625.70215414,24982146.196213175,1393.0
2096,416960.45939441264,266437.8231233521,150522.6362710608,0.0,10798548.21033591,25933050.381488726,8645.602963449133,3833.6575435455884,2965434.2684998526,41572670.37227064,36808014.81724549,1284.0
2097,240442.09502898462,25351.99610166154,215090.09892732312,0.0,10331165.67315388,26392893.59926732,1362.4194022788379,5187.361778069433,2969267.926043395,275372.9890758001,247097.01139417276,1313.0
2098,34917.78501272279,21955.046570139235,12962.738442583532,0.0,9579986.753678387,27143800.623604193,1283.0,817.4516413673009,2974455.2878214777,0.0,0.0,1283.0
2099,59908.41736706825,50254.5096298863,9653.90773718201,0.0,9164508.19089525,27559122.429005038,2264.3400930534112,769.8,2975272.7394628488,10063438.33167934,4406700.46526706,1383.0
2100,55092.77031575635,21821.443402421843,33271.3269133345,0.0,8656295.466639757,28066209.869904812,1278.0,1358.6040558320499,2976042.539462846,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
